dataset,nlist,nprobe,opt_level,simi_ratio,tri,tri_large,subnn_L2,subnn_IP,simi_update_rate,check_L2,check_IP,time_speedup,pruning_speedup,query_time,recall,r2,total_skipped_ids,total_skipped_true_knn,overall_false_pruning_rate
gist-960-euclidean,2000,64,7,1.0,245033,12037,1676311,377195,0.0011585,0.055758,0.0330908,0.0,1.053007,17.64191233,0.9369999766349792,0.0023914575576782,0,0,0.0
gist-960-euclidean,2000,80,7,1.0,344242,13587,2124002,535133,0.0009367,0.0567028,0.0331025,0.0,1.0557483,21.806516948,0.9544999599456788,0.0017186403274536,0,0,0.0
gist-960-euclidean,2000,96,7,1.0,459796,15015,2572083,704601,0.0007876,0.0574878,0.0331058,0.0,1.0581348,21.992057071,0.9669999480247498,0.0010420083999634,0,0,0.0
gist-960-euclidean,2000,112,7,1.0,583380,16011,3022999,877878,0.0006801,0.0581969,0.0330679,0.0,1.0601203,24.267630909,0.9749999642372132,0.0007559061050415,0,0,0.0
gist-960-euclidean,2000,128,7,1.0,726144,16981,3479085,1057863,0.0005984,0.0588729,0.033062,0.0,1.0619971,31.751424877,0.979699969291687,0.0006047487258911,0,0,0.0
gist-960-euclidean,2000,144,7,1.0,870115,17790,3935597,1244688,0.0005351,0.0595315,0.0330993,0.0,1.0636612,31.227925859,0.9837999939918518,0.0005005598068237,0,0,0.0
gist-960-euclidean,2000,160,7,1.0,1039249,18661,4393797,1435248,0.000484,0.0601297,0.0331394,0.0,1.0653082,33.485716361,0.9869999885559082,0.0004113912582397,0,0,0.0
gist-960-euclidean,2000,192,7,1.0,1435312,20152,5305849,1823786,0.0004077,0.0612338,0.033322,0.0,1.0685087,39.315882372,0.9914000034332277,0.0002745389938354,0,0,0.0
gist-960-euclidean,2000,224,7,1.0,1833879,21414,6214755,2207048,0.0003528,0.0621293,0.0334912,0.0,1.0709314,44.893063602000005,0.9942999482154846,0.0001896619796753,0,0,0.0
gist-960-euclidean,2000,256,7,1.0,2274085,22640,7115007,2584448,0.0003115,0.0628475,0.0336658,0.0,1.073084,49.960677798000006,0.9960999488830566,0.0001517534255981,0,0,0.0
gist-960-euclidean,2000,512,7,1.0,7641305,30472,14253274,5436143,0.0001652,0.0679396,0.0353903,0.0,1.088329,94.213697908,0.9993000030517578,0.0,0,0,0.0
glove-200-angular,2176,2,7,1.0,3,51400,13640,5710,0.0113785,0.000819,0.0074061,0.0,1.0024725,2.366799538,0.2690399885177612,0.0963021516799927,0,0,0.0
glove-200-angular,2176,4,7,1.0,378,168034,32495,18400,0.0064843,0.000919,0.0064464,0.0,1.0037879,4.215869551,0.3353900015354156,0.0696227550506592,0,0,0.0
glove-200-angular,2176,6,7,1.0,853,303115,48638,28813,0.0046047,0.0009043,0.0047289,0.0,1.0043683,6.311903552,0.3744300007820129,0.0574719905853271,0,0,0.0
glove-200-angular,2176,8,7,1.0,1838,446117,64499,39145,0.0036018,0.0009011,0.0037758,0.0,1.0047247,8.135712429,0.402569979429245,0.049971342086792,0,0,0.0
glove-200-angular,2176,10,7,1.0,4598,587968,82142,49956,0.0029698,0.0009107,0.0031763,0.0,1.0049454,10.084866689,0.426179975271225,0.0444961786270142,0,0,0.0
glove-200-angular,2176,12,7,1.0,7291,730658,99794,60491,0.0025363,0.0009181,0.0027405,0.0,1.0050933,12.024664159,0.4469199776649475,0.0401970148086548,0,0,0.0
glove-200-angular,2176,14,7,1.0,8835,874622,118716,69750,0.0022177,0.0009218,0.0024184,0.0,1.0051953,14.992821524,0.4648399949073792,0.0368242263793945,0,0,0.0
glove-200-angular,2176,16,7,1.0,11248,1019160,138061,80780,0.0019748,0.0009336,0.0022081,0.0,1.0052911,16.462869387,0.4808499813079834,0.0339562892913818,0,0,0.0
glove-200-angular,2176,18,7,1.0,13355,1166736,157300,89645,0.0017838,0.0009324,0.0020059,0.0,1.0053607,18.531454659,0.49754998087883,0.0313268899917603,0,0,0.0
glove-200-angular,2176,20,7,1.0,16898,1307959,178616,99723,0.0016297,0.0009452,0.0018702,0.0,1.0054132,19.660411856,0.5122599601745605,0.0290036201477051,0,0,0.0
glove-200-angular,2176,22,7,1.0,21284,1448801,201522,110000,0.0015014,0.0009681,0.0017687,0.0,1.0054611,21.983080333,0.5273299813270569,0.0270117521286011,0,0,0.0
glove-200-angular,2176,24,7,1.0,26962,1588467,225080,121276,0.001392,0.0009895,0.0016811,0.0,1.0055019,23.859750288,0.5414400100708008,0.0252296924591064,0,0,0.0
glove-200-angular,2176,26,7,1.0,32018,1730337,248679,132664,0.0012996,0.0010063,0.0016014,0.0,1.0055441,27.071769284,0.5546500086784363,0.0235898494720459,0,0,0.0
glove-200-angular,2176,28,7,1.0,35774,1866523,274082,143486,0.0012198,0.0010223,0.0015405,0.0,1.0055673,29.49910878,0.5670199990272522,0.0220983028411865,0,0,0.0
glove-200-angular,2176,32,7,1.0,42992,2145550,324187,168589,0.0010868,0.0010507,0.0014392,0.0,1.0056221,32.084196409,0.5911299586296082,0.0197010040283203,0,0,0.0
glove-200-angular,2176,40,7,1.0,61562,2691994,423546,215260,0.0008965,0.0010915,0.0012749,0.0,1.0056756,40.369872591,0.6336599588394165,0.015716552734375,0,0,0.0
glove-200-angular,2176,48,7,1.0,75659,3241727,532982,264902,0.0007669,0.0011394,0.0011669,0.0,1.0057235,48.778330349,0.674780011177063,0.0126006603240967,0,0,0.0
glove-200-angular,2176,56,7,1.0,85295,3770651,638624,314555,0.0006702,0.0011681,0.0010775,0.0,1.0057267,58.694002118,0.7078799605369568,0.0103986263275146,0,0,0.0
glove-200-angular,2176,64,7,1.0,98957,4319416,743617,363439,0.0005955,0.0011905,0.0010063,0.0,1.0057522,67.343553041,0.7359399795532227,0.0087223052978516,0,0,0.0
glove-200-angular,2176,80,7,1.0,127377,5369442,958024,473919,0.000488,0.0012365,0.0009169,0.0,1.0057682,83.493726921,0.7823599576950073,0.0063657760620117,0,0,0.0
glove-200-angular,2176,96,7,1.0,150057,6448893,1169170,584198,0.0004141,0.0012616,0.0008527,0.0,1.0058002,99.420994808,0.8200399875640869,0.0048050880432129,0,0,0.0
glove-200-angular,2176,112,7,1.0,168419,7459265,1373865,691933,0.0003598,0.0012758,0.0008088,0.0,1.005783,119.020142469,0.8485099673271179,0.0037318468093872,0,0,0.0
glove-200-angular,2176,128,7,1.0,185645,8448174,1577351,801443,0.0003188,0.0012877,0.0007775,0.0,1.0057648,133.46029253900002,0.873699963092804,0.0028896331787109,0,0,0.0
glove-200-angular,2176,144,7,1.0,199776,9468142,1784450,912000,0.0002862,0.0013017,0.0007575,0.0,1.0057719,151.266765058,0.8947199583053589,0.0022971630096436,0,0,0.0
