dataset,nlist,nprobe,opt_level,simi_ratio,tri,tri_large,subnn_L2,subnn_IP,simi_update_rate,check_L2,check_IP,time_speedup,pruning_speedup,query_time,recall,r2,total_skipped_ids,total_skipped_true_knn,overall_false_pruning_rate
gist-960-euclidean,2000,112,7,1.0,583380,16011,3022999,877878,0.0006801,0.0581969,0.0330679,0.0,1.0601203,30.471359458,0.9749999642372132,0.0007559061050415,0,0,0.0
gist-960-euclidean,2000,128,7,1.0,726144,16981,3479085,1057863,0.0005984,0.0588729,0.033062,0.0,1.0619971,34.460690055,0.979699969291687,0.0006047487258911,0,0,0.0
gist-960-euclidean,2000,144,7,1.0,870115,17790,3935597,1244688,0.0005351,0.0595315,0.0330993,0.0,1.0636612,35.588759129,0.9837999939918518,0.0005005598068237,0,0,0.0
gist-960-euclidean,2000,160,7,1.0,1039249,18661,4393797,1435248,0.000484,0.0601297,0.0331394,0.0,1.0653082,38.72110031,0.9869999885559082,0.0004113912582397,0,0,0.0
gist-960-euclidean,2000,192,7,1.0,1435312,20152,5305849,1823786,0.0004077,0.0612338,0.033322,0.0,1.0685087,45.636762704000006,0.9914000034332277,0.0002745389938354,0,0,0.0
gist-960-euclidean,2000,224,7,1.0,1833879,21414,6214755,2207048,0.0003528,0.0621293,0.0334912,0.0,1.0709314,54.859467283,0.9942999482154846,0.0001896619796753,0,0,0.0
gist-960-euclidean,2000,256,7,1.0,2274085,22640,7115007,2584448,0.0003115,0.0628475,0.0336658,0.0,1.073084,61.420052595,0.9960999488830566,0.0001517534255981,0,0,0.0
gist-960-euclidean,2000,512,7,1.0,7641305,30472,14253274,5436143,0.0001652,0.0679396,0.0353903,0.0,1.088329,114.752557715,0.9993000030517578,0.0,0,0,0.0
glove-200-angular,2176,2,7,1.0,3,51400,13640,5710,0.0113785,0.000819,0.0074061,0.0,1.0024725,2.8779871480000003,0.2690399885177612,0.0963021516799927,0,0,0.0
glove-200-angular,2176,4,7,1.0,378,168034,32495,18400,0.0064843,0.000919,0.0064464,0.0,1.0037879,5.622867289,0.3353900015354156,0.0696227550506592,0,0,0.0
glove-200-angular,2176,6,7,1.0,853,303115,48638,28813,0.0046047,0.0009043,0.0047289,0.0,1.0043683,7.358868945,0.3744300007820129,0.0574719905853271,0,0,0.0
glove-200-angular,2176,8,7,1.0,1838,446117,64499,39145,0.0036018,0.0009011,0.0037758,0.0,1.0047247,9.523725104,0.402569979429245,0.049971342086792,0,0,0.0
glove-200-angular,2176,10,7,1.0,4598,587968,82142,49956,0.0029698,0.0009107,0.0031763,0.0,1.0049454,11.996286655,0.426179975271225,0.0444961786270142,0,0,0.0
glove-200-angular,2176,12,7,1.0,7291,730658,99794,60491,0.0025363,0.0009181,0.0027405,0.0,1.0050933,13.941249567,0.4469199776649475,0.0401970148086548,0,0,0.0
glove-200-angular,2176,14,7,1.0,8835,874622,118716,69750,0.0022177,0.0009218,0.0024184,0.0,1.0051953,16.564200679000002,0.4648399949073792,0.0368242263793945,0,0,0.0
glove-200-angular,2176,16,7,1.0,11248,1019160,138061,80780,0.0019748,0.0009336,0.0022081,0.0,1.0052911,18.788891471,0.4808499813079834,0.0339562892913818,0,0,0.0
glove-200-angular,2176,18,7,1.0,13355,1166736,157300,89645,0.0017838,0.0009324,0.0020059,0.0,1.0053607,20.874745301,0.49754998087883,0.0313268899917603,0,0,0.0
glove-200-angular,2176,20,7,1.0,16898,1307959,178616,99723,0.0016297,0.0009452,0.0018702,0.0,1.0054132,22.960502918000003,0.5122599601745605,0.0290036201477051,0,0,0.0
glove-200-angular,2176,22,7,1.0,21284,1448801,201522,110000,0.0015014,0.0009681,0.0017687,0.0,1.0054611,25.522379961,0.5273299813270569,0.0270117521286011,0,0,0.0
glove-200-angular,2176,24,7,1.0,26962,1588467,225080,121276,0.001392,0.0009895,0.0016811,0.0,1.0055019,27.648741085,0.5414400100708008,0.0252296924591064,0,0,0.0
glove-200-angular,2176,26,7,1.0,32018,1730337,248679,132664,0.0012996,0.0010063,0.0016014,0.0,1.0055441,30.340405810000004,0.5546500086784363,0.0235898494720459,0,0,0.0
glove-200-angular,2176,28,7,1.0,35774,1866523,274082,143486,0.0012198,0.0010223,0.0015405,0.0,1.0055673,32.290036943000004,0.5670199990272522,0.0220983028411865,0,0,0.0
glove-200-angular,2176,32,7,1.0,42992,2145550,324187,168589,0.0010868,0.0010507,0.0014392,0.0,1.0056221,37.745481755,0.5911299586296082,0.0197010040283203,0,0,0.0
glove-200-angular,2176,40,7,1.0,61562,2691994,423546,215260,0.0008965,0.0010915,0.0012749,0.0,1.0056756,46.386738947,0.6336599588394165,0.015716552734375,0,0,0.0
glove-200-angular,2176,48,7,1.0,75659,3241727,532982,264902,0.0007669,0.0011394,0.0011669,0.0,1.0057235,55.762726456,0.674780011177063,0.0126006603240967,0,0,0.0
glove-200-angular,2176,56,7,1.0,85295,3770651,638624,314555,0.0006702,0.0011681,0.0010775,0.0,1.0057267,66.298712849,0.7078799605369568,0.0103986263275146,0,0,0.0
glove-200-angular,2176,64,7,1.0,98957,4319416,743617,363439,0.0005955,0.0011905,0.0010063,0.0,1.0057522,76.114441407,0.7359399795532227,0.0087223052978516,0,0,0.0
glove-200-angular,2176,80,7,1.0,127377,5369442,958024,473919,0.000488,0.0012365,0.0009169,0.0,1.0057682,95.54295740100001,0.7823599576950073,0.0063657760620117,0,0,0.0
glove-200-angular,2176,96,7,1.0,150057,6448893,1169170,584198,0.0004141,0.0012616,0.0008527,0.0,1.0058002,114.916726652,0.8200399875640869,0.0048050880432129,0,0,0.0
glove-200-angular,2176,112,7,1.0,168419,7459265,1373865,691933,0.0003598,0.0012758,0.0008088,0.0,1.005783,133.189779402,0.8485099673271179,0.0037318468093872,0,0,0.0
glove-200-angular,2176,128,7,1.0,185645,8448174,1577351,801443,0.0003188,0.0012877,0.0007775,0.0,1.0057648,151.277886254,0.873699963092804,0.0028896331787109,0,0,0.0
glove-200-angular,2176,144,7,1.0,199776,9468142,1784450,912000,0.0002862,0.0013017,0.0007575,0.0,1.0057719,170.174356369,0.8947199583053589,0.0022971630096436,0,0,0.0
glove-200-angular,2176,160,7,1.0,216900,10449788,1988916,1022821,0.0002599,0.0013133,0.0007436,0.0,1.0057664,188.615632722,0.9135499596595764,0.0018025636672974,0,0,0.0
glove-200-angular,2176,192,7,1.0,250179,12297638,2395134,1263387,0.0002199,0.0013352,0.0007323,0.0,1.0057365,225.451299758,0.942069947719574,0.0011560916900635,0,0,0.0
glove-200-angular,2176,224,7,1.0,280976,14083069,2814212,1510640,0.0001908,0.0013623,0.0007322,0.0,1.0057163,261.657057397,0.9617300033569336,0.0007506608963013,0,0,0.0
glove-200-angular,2176,256,7,1.0,311417,15787546,3244054,1778166,0.0001689,0.001393,0.0007416,0.0,1.0057011,297.87356769,0.9757199883461,0.0004914999008179,0,0,0.0
glove-200-angular,2176,512,7,1.0,597335,26377051,7140947,4690219,9.16e-05,0.0017106,0.0009569,0.0,1.0056576,546.742016768,0.9991499781608582,2.84910202026e-05,0,0,0.0
instructorxl-arxiv-768,3002,2,7,1.0,0,0,3594,34,0.02227,0.0025504,0.0021664,0.0,1.0020676,0.873565158,0.6238999962806702,0.0469678640365601,0,0,0.0
instructorxl-arxiv-768,3002,4,7,1.0,174,0,8408,139,0.012065,0.0029938,0.0021238,0.0,1.0025209,1.357492096,0.7502999901771545,0.0265105962753296,0,0,0.0
instructorxl-arxiv-768,3002,6,7,1.0,174,0,14023,330,0.0083182,0.0033315,0.0021697,0.0,1.0028253,1.918123454,0.8104000091552734,0.0186371803283691,0,0,0.0
instructorxl-arxiv-768,3002,8,7,1.0,347,0,19770,579,0.0063636,0.0035413,0.002197,0.0,1.0030379,2.3527869850000003,0.8461999893188477,0.0142146348953247,0,0,0.0
