dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all
glove-200-angular,pdx-bond-dec,37.5723,50.3997,23.9749,0.99382,224,0,10,10000,0.2,1,36.66,74.35,3.363
glove-200-angular,pdx-bond-dec,32.6854,43.6955,21.1985,0.987529,192,0,10,10000,0.2,1,31.88,93.81,2.977
glove-200-angular,pdx-bond-dec,27.1926,36.2767,17.9066,0.975029,160,0,10,10000,0.2,1,26.5,40,2.517
glove-200-angular,pdx-bond-dec,24.7262,32.9792,16.2912,0.964958,144,0,10,10000,0.2,1,24.1,37.48,2.274
glove-200-angular,pdx-bond-dec,22.2095,29.5483,14.704,0.949347,128,0,10,10000,0.2,1,21.61,33.35,2.063
glove-200-angular,pdx-bond-dec,19.6595,26.0616,13.0151,0.926755,112,0,10,10000,0.2,1,19.13,31.1,1.855
glove-200-angular,pdx-bond-dec,17.0124,21.3585,11.1342,0.898993,96,0,10,10000,0.2,1,16.56,27.49,1.642
glove-200-angular,pdx-bond-dec,14.2839,18.5013,9.22161,0.860231,80,0,10,10000,0.2,1,13.91,24.17,1.406
glove-200-angular,pdx-bond-dec,11.5866,15.4482,7.25915,0.812609,64,0,10,10000,0.2,1,11.3,22.32,1.15
glove-200-angular,pdx-bond-dec,10.1589,13.7733,6.21641,0.782741,56,0,10,10000,0.2,1,9.922,20.39,1
glove-200-angular,pdx-bond-dec,8.78831,12.1847,5.22465,0.747061,48,0,10,10000,0.2,1,8.593,17.77,0.8991
glove-200-angular,pdx-bond-dec,7.33229,10.2454,4.18633,0.707422,40,0,10,10000,0.2,1,7.186,16.79,0.7787
glove-200-angular,pdx-bond-dec,5.90651,8.55494,3.16845,0.658126,32,0,10,10000,0.2,1,5.806,15.05,0.6534
glove-200-angular,pdx-bond-dec,5.17895,7.70244,2.66376,0.630687,28,0,10,10000,0.2,1,5.101,13.62,0.585
glove-200-angular,pdx-bond-dec,4.85077,7.14607,2.4269,0.613748,26,0,10,10000,0.2,1,4.785,13.14,0.5423
glove-200-angular,pdx-bond-dec,4.48064,6.764,2.16949,0.597088,24,0,10,10000,0.2,1,4.425,13.17,0.5318
glove-200-angular,pdx-bond-dec,4.1012,6.2706,1.91732,0.580219,22,0,10,10000,0.2,1,4.052,12.73,0.498
glove-200-angular,pdx-bond-dec,3.76704,5.81805,1.69125,0.56281,20,0,10,10000,0.2,1,3.724,12.2,0.4778
glove-200-angular,pdx-bond-dec,3.40042,5.3034,1.50189,0.54291,18,0,10,10000,0.2,1,3.362,11.79,0.4079
glove-200-angular,pdx-bond-dec,3.03229,4.80624,1.24969,0.524131,16,0,10,10000,0.2,1,3.004,11.81,0.3376
glove-200-angular,pdx-bond-dec,2.69471,4.3323,1.05581,0.502981,14,0,10,10000,0.2,1,2.671,10.59,0.3217
glove-200-angular,pdx-bond-dec,2.31882,3.78909,0.849933,0.480712,12,0,10,10000,0.2,1,2.307,10.45,0.3005
glove-200-angular,pdx-bond-dec,1.95869,3.24967,0.67383,0.456592,10,0,10,10000,0.2,1,1.954,9.929,0.2516
glove-200-angular,pdx-bond-dec,1.57916,2.67803,0.483445,0.429722,8,0,10,10000,0.2,1,1.579,9.525,0.2495
glove-200-angular,pdx-bond-dec,1.21187,2.11628,0.309748,0.400113,6,0,10,10000,0.2,1,1.216,9.196,0.1935
glove-200-angular,pdx-bond-dec,0.842665,1.54365,0.153744,0.356362,4,0,10,10000,0.2,1,0.8505,8.434,0.1537
glove-200-angular,pdx-bond-dec,0.465521,0.894777,0.09808,0.284181,2,0,10,10000,0.2,1,0.4731,7.85,0.09808
msong-420,pdx-bond-dec,6.0857,16.2381,0.958257,1,512,0,10,1000,0.2,1,6.239,22.71,0.9583
msong-420,pdx-bond-dec,4.22031,11.5687,0.593418,0.9999,256,0,10,1000,0.2,1,4.388,22.47,0.5934
msong-420,pdx-bond-dec,3.93502,10.8615,0.552392,0.9999,224,0,10,1000,0.2,1,4.09,21.2,0.5524
msong-420,pdx-bond-dec,3.63765,9.87649,0.483751,0.9999,192,0,10,1000,0.2,1,3.77,18.48,0.4838
msong-420,pdx-bond-dec,3.32094,8.99615,0.439093,0.9998,160,0,10,1000,0.2,1,3.44,18.08,0.4391
msong-420,pdx-bond-dec,3.13587,8.46303,0.419764,0.9997,144,0,10,1000,0.2,1,3.256,19.17,0.4198
msong-420,pdx-bond-dec,2.92218,7.90198,0.390869,0.9997,128,0,10,1000,0.2,1,3.045,18.28,0.3909
msong-420,pdx-bond-dec,2.71293,7.13472,0.364232,0.9997,112,0,10,1000,0.2,1,2.815,16.52,0.3642
