dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all
deep-image-96-angular,adsampling,0.648228,0.990799,0.310907,0.85187,16,0,10,10000,0.2,1,0.6594,15.43,0.2783
deep-image-96-angular,adsampling,0.602264,0.909062,0.299999,0.834909,14,0,10,10000,0.2,1,0.6118,11.67,0.2735
deep-image-96-angular,adsampling,0.555461,0.824982,0.28915,0.812628,12,0,10,10000,0.2,1,0.5647,15.41,0.2678
deep-image-96-angular,adsampling,0.507362,0.742191,0.27584,0.784679,10,0,10,10000,0.2,1,0.5158,15.21,0.2624
deep-image-96-angular,adsampling,0.456806,0.651751,0.263023,0.74799,8,0,10,10000,0.2,1,0.4655,15.12,0.2573
deep-image-96-angular,adsampling,0.40197,0.553812,0.251699,0.696843,6,0,10,10000,0.2,1,0.409,15.09,0.2517
deep-image-96-angular,adsampling,0.347543,0.459543,0.246052,0.615455,4,0,10,10000,0.2,1,0.3529,15.23,0.2461
deep-image-96-angular,adsampling,0.288581,0.35453,0.235615,0.466601,2,0,10,10000,0.2,1,0.2909,0.4292,0.2356
sift-128-euclidean,adsampling,3.82495,7.84529,0.728348,0.99924,512,0,10,10000,0.2,1,3.858,12.02,0.7283
sift-128-euclidean,adsampling,2.42504,4.88382,0.432906,0.99916,256,0,10,10000,0.2,1,2.447,8.584,0.4329
sift-128-euclidean,adsampling,2.20519,4.40558,0.391376,0.99908,224,0,10,10000,0.2,1,2.226,7.638,0.3914
sift-128-euclidean,adsampling,1.9934,3.9633,0.353898,0.99888,192,0,10,10000,0.2,1,2.012,7.231,0.3539
sift-128-euclidean,adsampling,1.75483,3.45966,0.311055,0.99842,160,0,10,10000,0.2,1,1.77,7.023,0.3111
sift-128-euclidean,adsampling,1.63165,3.19363,0.294349,0.99796,144,0,10,10000,0.2,1,1.647,6.419,0.2943
sift-128-euclidean,adsampling,1.506,2.92898,0.26974,0.99711,128,0,10,10000,0.2,1,1.519,6.099,0.2697
sift-128-euclidean,adsampling,1.37401,2.62969,0.248028,0.996081,112,0,10,10000,0.2,1,1.386,5.971,0.248
sift-128-euclidean,adsampling,1.23885,2.34973,0.226257,0.99452,96,0,10,10000,0.2,1,1.249,5.575,0.2263
sift-128-euclidean,adsampling,1.09542,2.04666,0.203665,0.99191,80,0,10,10000,0.2,1,1.104,5.634,0.2037
sift-128-euclidean,adsampling,0.937364,1.7066,0.188069,0.986929,64,0,10,10000,0.2,1,0.9454,5.228,0.1736
sift-128-euclidean,adsampling,0.849656,1.5301,0.192376,0.98297,56,0,10,10000,0.2,1,0.8575,5.138,0.1583
sift-128-euclidean,adsampling,0.763537,1.34428,0.194326,0.977289,48,0,10,10000,0.2,1,0.7698,4.826,0.1515
sift-128-euclidean,adsampling,0.670723,1.15951,0.193142,0.96872,40,0,10,10000,0.2,1,0.6769,4.658,0.1375
sift-128-euclidean,adsampling,0.579354,0.97358,0.190617,0.955187,32,0,10,10000,0.2,1,0.5829,4.583,0.1246
sift-128-euclidean,adsampling,0.527821,0.870123,0.190032,0.945545,28,0,10,10000,0.2,1,0.5312,4.252,0.1204
sift-128-euclidean,adsampling,0.501498,0.818558,0.187911,0.939006,26,0,10,10000,0.2,1,0.5042,4.398,0.1182
sift-128-euclidean,adsampling,0.474218,0.76851,0.183009,0.931734,24,0,10,10000,0.2,1,0.4774,4.368,0.1135
sift-128-euclidean,adsampling,0.446688,0.713907,0.181226,0.923193,22,0,10,10000,0.2,1,0.4493,4.149,0.1126
sift-128-euclidean,adsampling,0.415242,0.657478,0.174982,0.912732,20,0,10,10000,0.2,1,0.4181,4.289,0.1094
sift-128-euclidean,adsampling,0.38586,0.603626,0.169891,0.900921,18,0,10,10000,0.2,1,0.3891,4.122,0.1074
sift-128-euclidean,adsampling,0.355835,0.550457,0.163321,0.88614,16,0,10,10000,0.2,1,0.3591,4.06,0.0987
sift-128-euclidean,adsampling,0.326701,0.498848,0.15692,0.866957,14,0,10,10000,0.2,1,0.3301,4.067,0.09634
sift-128-euclidean,adsampling,0.294251,0.445218,0.145051,0.844067,12,0,10,10000,0.2,1,0.298,4.056,0.09265
sift-128-euclidean,adsampling,0.259434,0.387571,0.13314,0.814407,10,0,10,10000,0.2,1,0.2633,3.893,0.08676
