dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate
instructorxl-arxiv-768,pdx-bsa,26.5221,42.9103,9.64926,0.9957,256,12,10,1000,0.2,1,26.52,45.53,4.472,0
instructorxl-arxiv-768,pdx-bsa,24.0536,40.5825,8.48386,0.9937,224,12,10,1000,0.2,1,24.05,41.4,3.82,0
instructorxl-arxiv-768,pdx-bsa,20.4514,32.9374,6.91366,0.9909,192,12,10,1000,0.2,1,20.43,32.94,3.095,0
instructorxl-arxiv-768,pdx-bsa,18.9626,31.6739,7.28187,0.987701,160,12,10,1000,0.2,1,18.95,31.67,3.825,0
instructorxl-arxiv-768,pdx-bsa,17.0703,26.6062,6.16015,0.985501,144,12,10,1000,0.2,1,17.06,26.61,2.81,0
instructorxl-arxiv-768,pdx-bsa,14.724,23.4691,5.12415,0.981301,128,12,10,1000,0.2,1,14.71,23.47,2.506,0
instructorxl-arxiv-768,pdx-bsa,13.5801,21.9231,4.73896,0.977801,112,12,10,1000,0.2,1,13.57,21.92,2.44,0
instructorxl-arxiv-768,pdx-bsa,12.6076,20.5737,4.90073,0.973801,96,12,10,1000,0.2,1,12.61,21.55,2.944,0
instructorxl-arxiv-768,pdx-bsa,11.0647,17.7783,4.32128,0.968301,80,12,10,1000,0.2,1,11.06,17.78,2.147,0
instructorxl-arxiv-768,pdx-bsa,9.24959,14.7268,3.92273,0.958901,64,12,10,1000,0.2,1,9.242,14.73,1.874,0
instructorxl-arxiv-768,pdx-bsa,8.20839,12.7901,3.42471,0.953901,56,12,10,1000,0.2,1,8.229,18.08,1.778,0
instructorxl-arxiv-768,pdx-bsa,6.99446,11.1534,2.95655,0.946801,48,12,10,1000,0.2,1,6.989,11.15,1.595,0
instructorxl-arxiv-768,pdx-bsa,6.34694,10.3151,2.71596,0.935701,40,12,10,1000,0.2,1,6.466,23.33,1.424,0
instructorxl-arxiv-768,pdx-bsa,5.66073,9.25621,2.41528,0.922801,32,12,10,1000,0.2,1,5.785,16.28,1.537,0
instructorxl-arxiv-768,pdx-bsa,4.64456,7.2871,2.0842,0.914001,28,12,10,1000,0.2,1,4.716,14.04,1.354,0
instructorxl-arxiv-768,pdx-bsa,6.79123,13.822,2.23108,0.908801,26,12,10,1000,0.2,1,7.521,26.25,2.231,0
instructorxl-arxiv-768,pdx-bsa,5.64855,9.72102,2.56354,0.902401,24,12,10,1000,0.2,1,5.893,15.62,1.388,0
instructorxl-arxiv-768,pdx-bsa,5.03996,8.28154,2.25299,0.894001,22,12,10,1000,0.2,1,5.153,11.49,1.171,0
instructorxl-arxiv-768,pdx-bsa,4.36736,7.08605,1.99916,0.8854,20,12,10,1000,0.2,1,4.469,12.94,1.347,0
instructorxl-arxiv-768,pdx-bsa,3.73361,5.83541,1.80464,0.8771,18,12,10,1000,0.2,1,3.79,14.53,1.805,0
instructorxl-arxiv-768,pdx-bsa,3.3153,5.27576,1.64609,0.8654,16,12,10,1000,0.2,1,3.347,6.858,0.896,0
instructorxl-arxiv-768,pdx-bsa,3.15086,5.14337,1.5938,0.8535,14,12,10,1000,0.2,1,3.272,10.44,0.9812,0
instructorxl-arxiv-768,pdx-bsa,2.918,4.68027,1.37138,0.835301,12,12,10,1000,0.2,1,2.973,11.07,0.9272,0
instructorxl-arxiv-768,pdx-bsa,2.628,4.13553,1.33329,0.811401,10,12,10,1000,0.2,1,2.677,9.208,0.9966,0
instructorxl-arxiv-768,pdx-bsa,2.24814,3.48509,1.19074,0.778401,8,12,10,1000,0.2,1,2.314,7.776,1.191,0
instructorxl-arxiv-768,pdx-bsa,1.88266,2.90938,0.943793,0.7419,6,12,10,1000,0.2,1,1.912,4.902,0.9438,0
instructorxl-arxiv-768,pdx-bsa,1.47474,2.25075,0.730289,0.6722,4,12,10,1000,0.2,1,1.5,6.862,0.7303,0
instructorxl-arxiv-768,pdx-bsa,1.02845,1.57844,0.526131,0.5299,2,12,10,1000,0.2,1,1.037,3.395,0.5261,0
openai-1536-angular,pdx-bsa,20.7243,35.1412,6.72504,0.9939,512,16,10,1000,0.2,1,21.04,43.55,5.26,0
openai-1536-angular,pdx-bsa,11.9567,20.3477,3.59487,0.983801,256,16,10,1000,0.2,1,12.07,23.43,3.346,0
openai-1536-angular,pdx-bsa,12.65,23.4069,3.31579,0.979901,224,16,10,1000,0.2,1,12.98,39.5,3.316,0
openai-1536-angular,pdx-bsa,10.773,18.9028,3.03482,0.976901,192,16,10,1000,0.2,1,10.92,26.0,3.035,0
openai-1536-angular,pdx-bsa,9.01904,15.1143,2.82388,0.973201,160,16,10,1000,0.2,1,9.089,17.81,2.824,0
openai-1536-angular,pdx-bsa,8.11861,13.4604,2.78892,0.970901,144,16,10,1000,0.2,1,8.191,16.25,2.66,0
openai-1536-angular,pdx-bsa,8.37151,13.6735,3.01965,0.967501,128,16,10,1000,0.2,1,8.473,19.47,2.78,0
openai-1536-angular,pdx-bsa,7.60428,12.432,2.71265,0.962801,112,16,10,1000,0.2,1,7.688,16.01,2.643,0
openai-1536-angular,pdx-bsa,6.99497,11.5371,2.51109,0.955901,96,16,10,1000,0.2,1,7.066,16.79,2.511,0
openai-1536-angular,pdx-bsa,6.36236,10.5147,2.38203,0.948801,80,16,10,1000,0.2,1,6.421,13.38,2.382,0
openai-1536-angular,pdx-bsa,5.49122,8.83227,2.21693,0.937202,64,16,10,1000,0.2,1,5.546,11.58,2.141,0
openai-1536-angular,pdx-bsa,4.9515,8.30566,1.96087,0.930301,56,16,10,1000,0.2,1,5.056,15.12,1.961,0
openai-1536-angular,pdx-bsa,5.71877,10.0936,1.88479,0.921701,48,16,10,1000,0.2,1,5.916,17.68,1.885,0
openai-1536-angular,pdx-bsa,5.55098,10.0706,1.91282,0.911901,40,16,10,1000,0.2,1,5.738,20.54,1.913,0
openai-1536-angular,pdx-bsa,4.3916,7.21539,1.8261,0.899301,32,16,10,1000,0.2,1,4.465,14.52,1.826,0
openai-1536-angular,pdx-bsa,3.789,6.03019,1.64101,0.889101,28,16,10,1000,0.2,1,3.852,11.79,1.641,0
openai-1536-angular,pdx-bsa,3.51815,5.4688,1.62366,0.882701,26,16,10,1000,0.2,1,3.532,6.526,1.624,0
openai-1536-angular,pdx-bsa,3.49587,5.44132,1.62225,0.877101,24,16,10,1000,0.2,1,3.527,7.546,1.622,0
openai-1536-angular,pdx-bsa,4.3558,8.09782,1.66606,0.8714,22,16,10,1000,0.2,1,4.569,14.61,1.666,0
openai-1536-angular,pdx-bsa,3.43582,5.49178,1.56908,0.864801,20,16,10,1000,0.2,1,3.507,7.365,1.569,0
openai-1536-angular,pdx-bsa,3.20575,4.92647,1.57158,0.857601,18,16,10,1000,0.2,1,3.271,7.654,1.572,0
openai-1536-angular,pdx-bsa,2.91672,4.37438,1.53474,0.849001,16,16,10,1000,0.2,1,2.938,5.186,1.442,0
openai-1536-angular,pdx-bsa,2.9062,4.51384,1.48862,0.839901,14,16,10,1000,0.2,1,2.961,7.724,1.489,0
openai-1536-angular,pdx-bsa,2.71268,4.15226,1.37859,0.825401,12,16,10,1000,0.2,1,2.76,6.259,1.379,0
openai-1536-angular,pdx-bsa,2.59401,3.65193,1.51266,0.807201,10,16,10,1000,0.2,1,2.608,4.194,1.513,0
openai-1536-angular,pdx-bsa,2.4321,3.50799,1.46168,0.79,8,16,10,1000,0.2,1,2.542,12.23,1.462,0
openai-1536-angular,pdx-bsa,2.24911,3.17938,1.43071,0.7616,6,16,10,1000,0.2,1,2.299,4.782,1.431,0
openai-1536-angular,pdx-bsa,2.03149,2.71603,1.38514,0.7131,4,16,10,1000,0.2,1,2.061,4.924,1.385,0
openai-1536-angular,pdx-bsa,1.74063,2.27391,1.28708,0.6176,2,16,10,1000,0.2,1,1.757,3.653,1.287,0
