dataset,efsearch,recall,per_query_us,pruing_rate
openai-1536-angular,20,87.05,5773.02,5.06483
openai-1536-angular,30,89.96,8185.92,7.44074
openai-1536-angular,40,91.57,10581.7,9.82837
openai-1536-angular,50,93.02,13001.3,12.1934
openai-1536-angular,60,93.84,20287.6,19.613
openai-1536-angular,70,94.44,24999.1,24.4787
openai-1536-angular,80,95.02,25594.1,24.9107
openai-1536-angular,90,95.53,22972.6,21.8863
openai-1536-angular,100,95.83,25424.9,24.317
openai-1536-angular,110,96.22,27824.7,26.7355
openai-1536-angular,120,96.47,34017.8,33.0588
openai-1536-angular,130,96.71,45293.2,45.1136
openai-1536-angular,140,96.97,35240.1,34.4551
openai-1536-angular,150,97.22,37145.5,36.3334
openai-1536-angular,160,97.38,39410.2,38.5825
openai-1536-angular,170,97.55,43407.5,43.5791
openai-1536-angular,180,97.63,43423.6,42.598
openai-1536-angular,190,97.76,61467.3,61.2727
openai-1536-angular,200,97.9,52092.0,51.209
openai-1536-angular,240,98.31,58529.0,57.3829
openai-1536-angular,280,98.58,67970.6,66.7497
openai-1536-angular,320,98.81,95123.6,95.0672
openai-1536-angular,360,98.99,87618.3,86.7167
openai-1536-angular,400,99.09,107331.0,106.739
openai-1536-angular,500,99.37,127441.0,126.774
openai-1536-angular,600,99.54,160309.0,160.288
sift-128-euclidean,5,68.91,171.602,0.127602
sift-128-euclidean,10,82.16,296.52,0.247872
sift-128-euclidean,20,91.62,539.483,0.482146
sift-128-euclidean,30,95.39,782.775,0.718084
sift-128-euclidean,40,97.04,1017.58,0.945149
sift-128-euclidean,50,98.13,1258.12,1.1836
sift-128-euclidean,60,98.69,1489.01,1.40366
sift-128-euclidean,70,98.97,1717.24,1.62712
sift-128-euclidean,80,99.31,1956.52,1.85329
sift-128-euclidean,90,99.53,2188.39,2.07773
sift-128-euclidean,5,68.91,174.203,0.127853
sift-128-euclidean,10,82.16,297.569,0.247207
sift-128-euclidean,20,91.62,539.924,0.48243
sift-128-euclidean,30,95.39,767.448,0.709814
sift-128-euclidean,40,97.04,1022.51,0.946214
sift-128-euclidean,50,98.13,1261.75,1.18006
sift-128-euclidean,60,98.69,1487.53,1.39894
sift-128-euclidean,70,98.97,1721.87,1.63179
sift-128-euclidean,80,99.31,1963.61,1.86065
sift-128-euclidean,90,99.53,2183.11,2.08048
sift-128-euclidean,5,68.91,176.043,0.128643
sift-128-euclidean,10,82.16,305.021,0.25117
sift-128-euclidean,20,91.62,551.192,0.490198
sift-128-euclidean,30,95.39,794.865,0.726156
sift-128-euclidean,40,97.04,1036.73,0.957461
sift-128-euclidean,50,98.13,1270.06,1.19367
sift-128-euclidean,60,98.69,1517.95,1.42589
sift-128-euclidean,70,98.97,1752.83,1.65171
sift-128-euclidean,80,99.31,1987.41,1.88101
sift-128-euclidean,90,99.53,2213.86,2.10742
