dataset,efsearch,recall,per_query_us,pruing_rate
instructorxl-arxiv-768,240,99.38,20592.8,0.45
instructorxl-arxiv-768,280,99.42,23214.0,0.45
instructorxl-arxiv-768,320,99.44,25801.4,0.45
instructorxl-arxiv-768,360,99.46,28221.1,0.45
instructorxl-arxiv-768,400,99.49,30527.9,0.45
instructorxl-arxiv-768,500,99.52,36143.4,0.45
msong-420,5,79.42,630.213,1.4
msong-420,10,90.71,971.983,1.57
msong-420,20,95.86,1565.32,1.62
msong-420,30,97.26,2105.55,1.63
msong-420,40,97.73,2568.05,1.63
msong-420,50,97.9,3001.17,1.65
msong-420,60,98.01,3424.67,1.66
msong-420,70,98.07,3815.89,1.66
msong-420,80,98.16,4266.27,1.66
msong-420,90,98.21,4677.5,1.67
msong-420,100,98.24,4962.49,1.67
msong-420,110,98.27,5321.87,1.67
msong-420,120,98.28,5681.5,1.67
msong-420,130,98.28,6025.93,1.67
openai-1536-angular,5,74.1,2088.41,0.68
openai-1536-angular,10,80.85,2642.19,0.68
openai-1536-angular,20,86.02,3671.31,0.68
openai-1536-angular,30,88.52,4640.06,0.68
openai-1536-angular,40,90.37,5560.93,0.69
openai-1536-angular,50,91.83,6464.68,0.69
openai-1536-angular,60,92.71,7333.28,0.69
openai-1536-angular,70,93.64,8190.3,0.69
openai-1536-angular,80,94.12,8997.36,0.69
openai-1536-angular,90,94.64,9816.67,0.69
openai-1536-angular,100,95.03,10637.9,0.69
openai-1536-angular,110,95.33,11434.6,0.69
openai-1536-angular,120,95.71,12214.4,0.69
openai-1536-angular,130,95.94,12994.4,0.69
openai-1536-angular,140,96.2,13741.0,0.69
openai-1536-angular,150,96.48,14493.7,0.69
openai-1536-angular,160,96.68,15247.7,0.69
openai-1536-angular,170,96.91,15984.7,0.69
openai-1536-angular,180,97.08,16713.6,0.69
openai-1536-angular,190,97.18,17429.3,0.69
openai-1536-angular,200,97.34,18154.1,0.69
openai-1536-angular,240,97.69,20966.1,0.69
openai-1536-angular,280,97.94,23728.0,0.69
openai-1536-angular,320,98.19,26584.0,0.69
openai-1536-angular,360,98.37,29375.4,0.69
openai-1536-angular,400,98.46,31990.2,0.69
openai-1536-angular,500,98.71,38130.1,0.69
openai-1536-angular,600,98.88,43958.5,0.69
openai-1536-angular,700,98.99,49844.9,0.69
openai-1536-angular,800,99.05,55586.3,0.69
openai-1536-angular,900,99.13,61126.0,0.69
openai-1536-angular,1000,99.19,66474.1,0.69
sift-128-euclidean,5,68.3,252.713,0.17
sift-128-euclidean,10,81.97,422.282,0.17
sift-128-euclidean,20,91.41,740.337,0.17
sift-128-euclidean,30,95.26,1070.74,0.17
sift-128-euclidean,40,96.74,1362.63,0.17
sift-128-euclidean,50,97.89,1645.22,0.17
sift-128-euclidean,60,98.47,1921.92,0.17
sift-128-euclidean,70,98.82,2185.19,0.17
sift-128-euclidean,80,99.08,2454.71,0.17
sift-128-euclidean,90,99.27,2706.55,0.17
sift-128-euclidean,100,99.35,2970.95,0.17
sift-128-euclidean,110,99.46,3222.11,0.17
sift-128-euclidean,120,99.55,3481.22,0.17
