dataset,efsearch,recall,per_query_us,pruing_rate
instructorxl-arxiv-768,10,85.6,2335.57,0.04
instructorxl-arxiv-768,20,91.77,3463.27,0.06
instructorxl-arxiv-768,30,94.43,4600.41,0.08
instructorxl-arxiv-768,40,95.88,5668.56,0.08
instructorxl-arxiv-768,50,96.71,6689.78,0.08
instructorxl-arxiv-768,60,97.43,7674.82,0.08
instructorxl-arxiv-768,70,97.84,8631.31,0.08
instructorxl-arxiv-768,80,98.29,9554.26,0.08
instructorxl-arxiv-768,90,98.62,10472.0,0.08
instructorxl-arxiv-768,100,98.85,11378.0,0.08
instructorxl-arxiv-768,110,98.97,12259.0,0.08
instructorxl-arxiv-768,120,99.12,13136.1,0.08
instructorxl-arxiv-768,130,99.19,13971.9,0.08
instructorxl-arxiv-768,140,99.27,14828.1,0.08
instructorxl-arxiv-768,150,99.35,15659.4,0.08
instructorxl-arxiv-768,160,99.38,16490.5,0.08
instructorxl-arxiv-768,170,99.42,17314.8,0.08
instructorxl-arxiv-768,180,99.49,18117.8,0.08
instructorxl-arxiv-768,190,99.56,18892.1,0.08
msong-420,5,81.45,712.351,0.01
msong-420,10,92.22,1105.53,0.02
msong-420,20,97.58,1745.29,0.02
msong-420,30,98.91,2300.27,0.02
msong-420,40,99.35,2790.13,0.02
msong-420,50,99.55,3250.74,0.02
openai-1536-angular,5,74.65,2237.29,0.0
openai-1536-angular,10,81.14,2833.48,0.0
openai-1536-angular,20,86.75,3868.67,0.01
openai-1536-angular,30,89.45,4827.22,0.02
openai-1536-angular,40,91.52,5750.29,0.03
openai-1536-angular,50,92.66,6638.33,0.03
openai-1536-angular,60,93.62,7500.37,0.04
openai-1536-angular,70,94.31,8333.98,0.04
openai-1536-angular,80,94.89,9157.6,0.04
openai-1536-angular,90,95.25,9960.57,0.04
openai-1536-angular,100,95.55,10750.2,0.04
openai-1536-angular,110,95.9,11547.1,0.04
openai-1536-angular,120,96.27,12317.2,0.05
openai-1536-angular,130,96.48,13087.5,0.05
openai-1536-angular,140,96.7,13851.2,0.05
openai-1536-angular,150,96.98,14593.7,0.05
openai-1536-angular,160,97.3,15347.3,0.05
openai-1536-angular,170,97.46,16078.0,0.05
openai-1536-angular,180,97.6,16808.8,0.05
openai-1536-angular,190,97.73,17539.5,0.05
openai-1536-angular,200,97.91,18262.7,0.05
openai-1536-angular,240,98.32,21101.3,0.05
openai-1536-angular,280,98.65,23865.2,0.05
openai-1536-angular,320,98.86,26551.6,0.05
openai-1536-angular,360,98.99,29202.7,0.05
openai-1536-angular,400,99.17,31831.3,0.05
openai-1536-angular,500,99.39,38216.1,0.05
openai-1536-angular,600,99.53,44421.5,0.05
sift-128-euclidean,5,68.82,280.566,0.0
sift-128-euclidean,10,82.22,476.98,0.0
sift-128-euclidean,20,92.08,844.377,0.01
sift-128-euclidean,30,95.54,1181.75,0.02
sift-128-euclidean,40,97.37,1497.32,0.02
sift-128-euclidean,50,98.23,1808.68,0.02
sift-128-euclidean,60,98.72,2100.06,0.02
sift-128-euclidean,70,99.14,2392.88,0.02
sift-128-euclidean,80,99.4,2667.91,0.02
sift-128-euclidean,90,99.56,2935.68,0.02
sift-128-euclidean,5,68.82,286.453,0.0
sift-128-euclidean,5,68.82,277.052,0.0
sift-128-euclidean,10,82.22,481.332,0.0
sift-128-euclidean,20,92.08,840.011,0.01
sift-128-euclidean,30,95.54,1175.72,0.02
sift-128-euclidean,40,97.37,1497.56,0.02
