dataset,efsearch,recall,per_query_us,pruing_rate
openai-1536-angular,140,97.46,2066.41,1.2104
openai-1536-angular,150,97.67,2163.2,1.2712
openai-1536-angular,160,97.86,2183.94,1.32766
openai-1536-angular,170,97.91,2264.63,1.37645
openai-1536-angular,180,98.08,2324.27,1.44396
openai-1536-angular,190,98.12,2389.87,1.48958
openai-1536-angular,200,98.19,2440.68,1.56016
openai-1536-angular,240,98.38,2667.17,1.82233
openai-1536-angular,280,98.46,2913.0,2.04396
openai-1536-angular,320,98.52,3129.91,2.25685
openai-1536-angular,360,98.61,3362.56,2.4812
openai-1536-angular,400,98.72,3564.29,2.67481
openai-1536-angular,500,98.84,4091.23,3.19764
openai-1536-angular,600,98.91,4590.62,3.69275
openai-1536-angular,700,98.94,5065.04,4.175
openai-1536-angular,800,98.98,5558.63,4.64878
openai-1536-angular,900,98.99,6017.73,5.10767
openai-1536-angular,1000,99.05,6477.84,5.56383
openai-1536-angular,1100,99.07,6925.07,6.0071
openai-1536-angular,1200,99.09,7357.29,6.44322
openai-1536-angular,1300,99.1,7786.99,6.87289
openai-1536-angular,1400,99.11,8206.39,7.29637
openai-1536-angular,1500,99.13,8626.59,7.72441
openai-1536-angular,2000,99.17,10642.3,9.76832
openai-1536-angular,2500,99.2,12568.9,11.6916
openai-1536-angular,3000,99.21,14402.3,13.5407
openai-1536-angular,3500,99.21,16154.0,15.2971
sift-128-euclidean,10,76.39,92.2409,0.0696674
sift-128-euclidean,20,87.45,123.089,0.100685
sift-128-euclidean,30,91.72,152.897,0.130578
sift-128-euclidean,40,94.28,183.736,0.161254
sift-128-euclidean,50,95.82,213.888,0.191206
sift-128-euclidean,60,96.8,244.013,0.225087
sift-128-euclidean,70,97.55,272.597,0.249479
sift-128-euclidean,80,97.98,302.188,0.282782
sift-128-euclidean,90,98.21,329.542,0.31011
sift-128-euclidean,100,98.55,357.536,0.337945
sift-128-euclidean,110,98.72,386.35,0.370395
sift-128-euclidean,120,98.89,407.802,0.391884
sift-128-euclidean,130,99.03,442.094,0.421739
sift-128-euclidean,140,99.17,465.653,0.448953
sift-128-euclidean,150,99.26,490.636,0.470757
sift-128-euclidean,160,99.36,517.687,0.501137
sift-128-euclidean,170,99.41,542.644,0.522009
sift-128-euclidean,180,99.43,567.509,0.550724
sift-128-euclidean,190,99.53,594.843,0.577814
