dataset,efsearch,recall,per_query_us,pruing_rate
deep-image-96-angular,140,96.14,730.628,0.696653
deep-image-96-angular,150,96.43,770.452,0.74454
deep-image-96-angular,160,96.66,810.09,0.776004
deep-image-96-angular,170,96.92,850.534,0.832315
deep-image-96-angular,180,97.22,900.654,0.870025
deep-image-96-angular,190,97.44,934.765,0.912039
deep-image-96-angular,200,97.59,977.62,0.942796
deep-image-96-angular,240,98.17,1139.96,1.10183
deep-image-96-angular,280,98.54,1300.18,1.26853
deep-image-96-angular,320,98.8,1454.36,1.4265
deep-image-96-angular,360,99.11,1609.05,1.58896
deep-image-96-angular,400,99.19,1753.6,1.72538
deep-image-96-angular,500,99.44,2120.29,2.09984
deep-image-96-angular,600,99.57,2471.27,2.45461
gist-960-euclidean,10,42.34,655.9,0.261854
gist-960-euclidean,20,56.02,797.055,0.410023
gist-960-euclidean,30,64.51,915.421,0.527628
gist-960-euclidean,40,70.41,1023.88,0.626924
gist-960-euclidean,50,74.44,1122.93,0.734336
gist-960-euclidean,60,77.6,1228.92,0.839793
gist-960-euclidean,70,80.0,1317.83,0.924383
gist-960-euclidean,80,82.15,1406.13,1.01641
gist-960-euclidean,90,83.73,1493.53,1.10372
gist-960-euclidean,100,85.29,1579.6,1.1897
gist-960-euclidean,110,86.19,1659.8,1.26974
gist-960-euclidean,120,87.43,1748.05,1.34988
gist-960-euclidean,130,88.29,1826.05,1.4277
gist-960-euclidean,140,89.22,1909.13,1.51863
gist-960-euclidean,150,89.86,1987.8,1.58925
gist-960-euclidean,160,90.53,2063.54,1.66501
gist-960-euclidean,170,91.06,2142.33,1.75167
gist-960-euclidean,180,91.49,2226.71,1.82767
gist-960-euclidean,190,91.92,2297.83,1.90288
gist-960-euclidean,200,92.36,2371.76,1.97277
gist-960-euclidean,240,93.63,2656.82,2.25764
gist-960-euclidean,280,94.61,2929.11,2.54171
gist-960-euclidean,320,95.32,3201.49,2.80211
gist-960-euclidean,360,95.94,3459.07,3.06739
gist-960-euclidean,400,96.38,3707.07,3.30746
gist-960-euclidean,500,97.09,4303.98,3.91213
gist-960-euclidean,600,97.62,4869.82,4.46979
gist-960-euclidean,700,98.03,5405.26,5.01321
gist-960-euclidean,800,98.24,5917.95,5.52995
gist-960-euclidean,900,98.43,6422.14,6.02211
gist-960-euclidean,1000,98.51,6901.65,6.50959
gist-960-euclidean,1100,98.64,7368.88,6.97684
gist-960-euclidean,1200,98.75,7823.81,7.43173
gist-960-euclidean,1300,98.86,8261.49,7.86935
gist-960-euclidean,1400,98.94,8689.74,8.29775
gist-960-euclidean,1500,98.97,9106.41,8.71848
gist-960-euclidean,2000,99.16,11082.8,10.7074
gist-960-euclidean,2500,99.25,12932.0,12.5408
gist-960-euclidean,3000,99.3,14639.8,14.2568
gist-960-euclidean,3500,99.39,16256.3,15.8733
gist-960-euclidean,4000,99.47,17794.9,17.4122
glove-200-angular,10,38.19,146.533,0.107282
glove-200-angular,20,49.72,205.714,0.165072
glove-200-angular,30,56.68,264.111,0.222604
glove-200-angular,40,60.97,319.123,0.276868
glove-200-angular,50,63.74,374.831,0.339096
glove-200-angular,60,66.05,428.905,0.38939
glove-200-angular,70,67.82,481.169,0.441342
glove-200-angular,80,69.39,535.926,0.499883
glove-200-angular,90,70.43,594.328,0.557726
glove-200-angular,100,71.7,633.534,0.601031
glove-200-angular,110,72.7,682.748,0.642178
glove-200-angular,120,73.41,739.468,0.702618
glove-200-angular,130,74.04,778.996,0.749949
glove-200-angular,140,74.74,840.22,0.806804
glove-200-angular,150,75.4,884.575,0.851285
glove-200-angular,160,75.9,933.443,0.89993
glove-200-angular,170,76.4,989.123,0.95537
glove-200-angular,180,76.93,1040.55,0.998855
glove-200-angular,190,77.42,1081.58,1.05572
glove-200-angular,200,77.85,1146.07,1.11193
glove-200-angular,240,79.4,1336.23,1.30571
glove-200-angular,280,80.44,1541.49,1.49881
glove-200-angular,320,81.22,1745.34,1.72167
glove-200-angular,360,82.02,1935.25,1.91535
glove-200-angular,400,82.57,2133.64,2.11347
glove-200-angular,500,83.97,2629.91,2.61684
glove-200-angular,600,84.59,3125.52,3.10793
glove-200-angular,700,85.24,3607.72,3.61358
glove-200-angular,800,85.71,4102.9,4.10446
glove-200-angular,900,86.08,4602.86,4.61998
glove-200-angular,1000,86.4,5068.16,5.08101
glove-200-angular,1100,86.67,5544.04,5.56069
glove-200-angular,1200,87.07,6006.15,6.04656
glove-200-angular,1300,87.24,6484.19,6.51241
glove-200-angular,1400,87.44,6951.39,6.99162
glove-200-angular,1500,87.63,7402.82,7.45072
glove-200-angular,2000,88.3,9612.21,9.68372
glove-200-angular,2500,88.72,11591.2,11.7024
glove-200-angular,3000,89.02,13572.4,13.6951
glove-200-angular,3500,89.27,15392.7,15.5354
glove-200-angular,4000,89.44,16957.7,17.1365
instructorxl-arxiv-768,10,72.64,609.995,0.321717
instructorxl-arxiv-768,20,84.88,754.304,0.461314
instructorxl-arxiv-768,30,89.94,888.953,0.593479
instructorxl-arxiv-768,40,92.46,985.15,0.709958
instructorxl-arxiv-768,50,93.9,1098.76,0.827071
instructorxl-arxiv-768,60,95.13,1170.88,0.938841
instructorxl-arxiv-768,70,95.91,1292.42,1.0516
instructorxl-arxiv-768,80,96.58,1400.1,1.16411
instructorxl-arxiv-768,90,96.96,1453.07,1.26635
instructorxl-arxiv-768,100,97.43,1573.21,1.37942
instructorxl-arxiv-768,110,97.89,1601.04,1.43477
instructorxl-arxiv-768,120,98.04,1436.0,1.20712
instructorxl-arxiv-768,130,98.22,1421.96,1.23069
instructorxl-arxiv-768,140,98.45,1523.73,1.31316
instructorxl-arxiv-768,150,98.59,1590.64,1.34806
instructorxl-arxiv-768,160,98.67,1650.73,1.38587
instructorxl-arxiv-768,170,98.77,1714.99,1.45328
instructorxl-arxiv-768,180,98.85,1772.27,1.5037
instructorxl-arxiv-768,190,98.9,1826.77,1.56601
instructorxl-arxiv-768,200,98.97,1910.94,1.63805
instructorxl-arxiv-768,240,99.15,2136.34,1.93524
instructorxl-arxiv-768,280,99.27,2417.01,2.21492
instructorxl-arxiv-768,320,99.36,2655.82,2.46179
instructorxl-arxiv-768,360,99.45,2898.12,2.63265
instructorxl-arxiv-768,400,99.47,3118.28,2.84057
instructorxl-arxiv-768,500,99.63,3665.16,3.42074
msong-420,10,75.8,228.894,0.131494
msong-420,20,87.7,290.736,0.193802
msong-420,30,92.44,346.377,0.249055
msong-420,40,94.79,397.353,0.307619
msong-420,50,96.12,444.411,0.354276
msong-420,60,97.07,491.419,0.400631
msong-420,70,97.58,533.178,0.442249
msong-420,80,97.99,574.38,0.483141
msong-420,90,98.41,613.647,0.5222
msong-420,100,98.66,652.029,0.560452
msong-420,110,98.86,682.128,0.606304
msong-420,120,99.06,725.118,0.63324
msong-420,130,99.18,762.565,0.678542
msong-420,140,99.33,796.612,0.704477
msong-420,150,99.37,828.192,0.747826
msong-420,160,99.44,864.329,0.780027
msong-420,170,99.47,895.962,0.803664
msong-420,180,99.54,929.041,0.844561
openai-1536-angular,10,77.53,1346.61,0.423159
openai-1536-angular,20,86.49,1503.65,0.559221
openai-1536-angular,30,90.66,1581.4,0.698617
openai-1536-angular,40,92.51,1685.3,0.834124
openai-1536-angular,50,94.24,1830.95,0.977133
openai-1536-angular,60,95.09,1827.05,0.981849
openai-1536-angular,70,95.93,1795.0,0.920973
openai-1536-angular,80,96.51,1810.71,0.951062
openai-1536-angular,90,96.94,1918.76,0.984161
openai-1536-angular,100,97.28,1966.94,1.04401
openai-1536-angular,110,97.47,2053.02,1.11748
openai-1536-angular,120,97.72,2108.03,1.22565
openai-1536-angular,130,97.9,2192.2,1.29489
openai-1536-angular,140,98.09,2279.41,1.32117
openai-1536-angular,150,98.26,2331.75,1.37164
openai-1536-angular,160,98.3,2400.76,1.43636
openai-1536-angular,170,98.47,2457.8,1.4972
openai-1536-angular,180,98.56,2528.77,1.57182
openai-1536-angular,190,98.66,2587.07,1.64037
openai-1536-angular,200,98.74,2674.17,1.75088
openai-1536-angular,240,98.99,2946.73,2.02282
openai-1536-angular,280,99.11,3175.21,2.2242
openai-1536-angular,320,99.22,3414.62,2.45931
openai-1536-angular,360,99.26,3634.46,2.69106
openai-1536-angular,400,99.34,3893.06,2.92152
openai-1536-angular,500,99.44,4479.75,3.57416
openai-1536-angular,600,99.51,5067.41,4.15449
sift-128-euclidean,10,76.77,102.949,0.0792598
sift-128-euclidean,20,87.46,148.895,0.122036
sift-128-euclidean,30,92.14,191.11,0.163787
sift-128-euclidean,40,94.66,225.692,0.202468
sift-128-euclidean,50,95.92,268.2,0.240928
sift-128-euclidean,60,96.97,305.953,0.278465
sift-128-euclidean,70,97.64,343.321,0.319524
sift-128-euclidean,80,98.06,379.081,0.355061
sift-128-euclidean,90,98.4,413.845,0.389524
sift-128-euclidean,100,98.57,448.393,0.423848
sift-128-euclidean,110,98.81,481.357,0.456662
sift-128-euclidean,120,99.01,516.827,0.491571
sift-128-euclidean,130,99.11,546.659,0.521561
sift-128-euclidean,140,99.27,579.184,0.549176
sift-128-euclidean,150,99.38,610.64,0.585201
sift-128-euclidean,160,99.44,641.064,0.615884
sift-128-euclidean,170,99.48,674.716,0.648919
sift-128-euclidean,180,99.55,703.71,0.681994
