dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate,avg_distance_calculation
gist-960-euclidean,pdx-adsampling,3.03774,4.90104,1.2965,0.595,8,2.1,10,1000,0.2,1,3.063,14.13,1.031,0,2.02471
gist-960-euclidean,pdx-adsampling,2.64948,4.16338,1.21357,0.5272,6,2.1,10,1000,0.2,1,2.676,4.921,1.023,0,1.64931
gist-960-euclidean,pdx-adsampling,2.22156,3.39954,1.08913,0.4398,4,2.1,10,1000,0.2,1,2.257,4.168,1.022,0,1.24246
gist-960-euclidean,pdx-adsampling,1.73347,2.54267,1.00513,0.3041,2,2.1,10,1000,0.2,1,1.766,3.315,1.005,0,0.755048
deep-image-96-angular,pdx-adsampling,10.4648,21.8046,2.08683,0.99863,512,2.1,10,10000,0.2,1,10.5,25.27,2.087,0,9.69151
deep-image-96-angular,pdx-adsampling,6.47835,12.7495,1.46691,0.99528,256,2.1,10,10000,0.2,1,6.504,15.8,1.467,0,5.80309
deep-image-96-angular,pdx-adsampling,5.98845,11.6355,1.35851,0.993969,224,2.1,10,10000,0.2,1,6.015,14.26,1.359,0,5.32651
deep-image-96-angular,pdx-adsampling,5.27942,10.0881,1.25261,0.992209,192,2.1,10,10000,0.2,1,5.313,15.36,1.253,0,4.64391
deep-image-96-angular,pdx-adsampling,4.50605,8.38845,1.08823,0.989759,160,2.1,10,10000,0.2,1,4.543,15.57,1.088,0,3.89649
deep-image-96-angular,pdx-adsampling,4.34902,8.05506,1.03573,0.988049,144,2.1,10,10000,0.2,1,4.389,14.86,1.036,0,3.74406
deep-image-96-angular,pdx-adsampling,4.37307,7.97154,1.04278,0.985539,128,2.1,10,10000,0.2,1,4.41,11.09,1.043,0,3.76542
deep-image-96-angular,pdx-adsampling,3.75882,6.84149,0.995076,0.982198,112,2.1,10,10000,0.2,1,3.797,10.93,0.9951,0,3.16707
deep-image-96-angular,pdx-adsampling,3.27342,5.80327,0.898061,0.978398,96,2.1,10,10000,0.2,1,3.311,11.75,0.8981,0,2.69311
deep-image-96-angular,pdx-adsampling,3.20299,5.56739,0.931095,0.972717,80,2.1,10,10000,0.2,1,3.245,13.09,0.875,0,2.62883
deep-image-96-angular,pdx-adsampling,2.49971,4.21024,0.835005,0.964226,64,2.1,10,10000,0.2,1,2.538,10.77,0.8304,0,1.93735
deep-image-96-angular,pdx-adsampling,2.54559,4.26299,0.876207,0.958135,56,2.1,10,10000,0.2,1,2.584,8.147,0.7918,0,1.98535
deep-image-96-angular,pdx-adsampling,2.22759,3.67867,0.815666,0.950044,48,2.1,10,10000,0.2,1,2.264,6.805,0.7548,0,1.67186
deep-image-96-angular,pdx-adsampling,1.90187,3.02361,0.807607,0.939154,40,2.1,10,10000,0.2,1,1.933,10.16,0.7217,0,1.34685
deep-image-96-angular,pdx-adsampling,1.85386,2.90714,0.82518,0.923264,32,2.1,10,10000,0.2,1,1.883,5.986,0.71,0,1.29819
deep-image-96-angular,pdx-adsampling,1.68496,2.6055,0.792713,0.911912,28,2.1,10,10000,0.2,1,1.713,7.303,0.6939,0,1.1305
deep-image-96-angular,pdx-adsampling,1.50867,2.2773,0.759578,0.905402,26,2.1,10,10000,0.2,1,1.533,3.86,0.6874,0,0.952471
deep-image-96-angular,pdx-adsampling,1.50909,2.30566,0.738025,0.898622,24,2.1,10,10000,0.2,1,1.538,5.094,0.6908,0,0.957152
deep-image-96-angular,pdx-adsampling,1.51043,2.28118,0.758464,0.890092,22,2.1,10,10000,0.2,1,1.536,7.772,0.6725,0,0.956824
deep-image-96-angular,pdx-adsampling,1.38359,2.05084,0.732816,0.879711,20,2.1,10,10000,0.2,1,1.407,4.356,0.6699,0,0.826841
deep-image-96-angular,pdx-adsampling,1.26643,1.83213,0.710461,0.868391,18,2.1,10,10000,0.2,1,1.285,2.986,0.6571,0,0.708332
deep-image-96-angular,pdx-adsampling,1.21555,1.75016,0.690637,0.854309,16,2.1,10,10000,0.2,1,1.235,3.818,0.6573,0,0.658409
deep-image-96-angular,pdx-adsampling,1.22715,1.7651,0.696522,0.83693,14,2.1,10,10000,0.2,1,1.247,5.09,0.6437,0,0.668701
deep-image-96-angular,pdx-adsampling,1.15103,1.63113,0.677946,0.814609,12,2.1,10,10000,0.2,1,1.167,2.878,0.6384,0,0.590571
deep-image-96-angular,pdx-adsampling,1.02751,1.40465,0.65618,0.785939,10,2.1,10,10000,0.2,1,1.043,3.782,0.6273,0,0.469033
deep-image-96-angular,pdx-adsampling,0.923624,1.21689,0.635724,0.749611,8,2.1,10,10000,0.2,1,0.9364,3.968,0.6196,0,0.364984
deep-image-96-angular,pdx-adsampling,0.851946,1.09546,0.611476,0.696432,6,2.1,10,10000,0.2,1,0.8619,3.345,0.6072,0,0.291501
deep-image-96-angular,pdx-adsampling,0.772906,0.963682,0.595913,0.616125,4,2.1,10,10000,0.2,1,0.7814,2.631,0.5959,0,0.211425
deep-image-96-angular,pdx-adsampling,0.687214,0.806751,0.587695,0.46946,2,2.1,10,10000,0.2,1,0.6926,2.8,0.5877,0,0.123266
contriever-768,pdx-adsampling,61.1311,132.37,7.67535,0.99822,512,2.1,10,10000,0.2,1,63.79,199.6,7.675,0,62.6335
contriever-768,pdx-adsampling,35.3607,75.5762,5.04677,0.99503,256,2.1,10,10000,0.2,1,36.74,118.8,5.047,0,35.6438
contriever-768,pdx-adsampling,31.9181,67.9667,4.699,0.9941,224,2.1,10,10000,0.2,1,33.21,100.6,4.699,0,32.121
contriever-768,pdx-adsampling,28.2363,60.0123,4.17183,0.99289,192,2.1,10,10000,0.2,1,29.37,97.53,4.172,0,28.289
contriever-768,pdx-adsampling,24.3775,51.6806,3.69392,0.9912,160,2.1,10,10000,0.2,1,25.43,81.46,3.694,0,24.3856
contriever-768,pdx-adsampling,22.2884,47.0881,3.51574,0.99031,144,2.1,10,10000,0.2,1,23.22,71.91,3.516,0,22.1615
contriever-768,pdx-adsampling,20.4877,43.2425,3.25895,0.98915,128,2.1,10,10000,0.2,1,21.32,68.77,3.259,0,20.3019
contriever-768,pdx-adsampling,18.3755,38.802,2.91503,0.987789,112,2.1,10,10000,0.2,1,19.15,66.22,2.915,0,18.1449
contriever-768,pdx-adsampling,16.1207,33.8517,2.66168,0.98578,96,2.1,10,10000,0.2,1,16.81,48.41,2.662,0,15.8002
contriever-768,pdx-adsampling,14.147,29.4992,2.43789,0.98331,80,2.1,10,10000,0.2,1,14.78,48.69,2.438,0,13.7861
contriever-768,pdx-adsampling,12.9627,27.3681,2.18752,0.97942,64,2.1,10,10000,0.2,1,13.55,48.53,2.188,0,12.5628
contriever-768,pdx-adsampling,11.4256,23.9555,2.05412,0.976769,56,2.1,10,10000,0.2,1,11.94,44.42,2.054,0,10.9666
contriever-768,pdx-adsampling,10.374,21.6424,2.03173,0.973618,48,2.1,10,10000,0.2,1,10.83,39.51,2.032,0,9.84357
contriever-768,pdx-adsampling,8.68316,17.7305,1.77331,0.969167,40,2.1,10,10000,0.2,1,9.062,28.44,1.773,0,8.08414
contriever-768,pdx-adsampling,7.45133,15.1218,1.60904,0.962877,32,2.1,10,10000,0.2,1,7.786,26.28,1.609,0,6.83193
contriever-768,pdx-adsampling,6.78423,13.5581,1.56872,0.958336,28,2.1,10,10000,0.2,1,7.088,30.46,1.569,0,6.14057
contriever-768,pdx-adsampling,6.54688,13.0551,1.51838,0.955636,26,2.1,10,10000,0.2,1,6.85,31.57,1.518,0,5.93307
contriever-768,pdx-adsampling,6.20595,12.3773,1.46978,0.952656,24,2.1,10,10000,0.2,1,6.488,29.02,1.47,0,5.57106
contriever-768,pdx-adsampling,5.74995,11.3045,1.42049,0.948945,22,2.1,10,10000,0.2,1,6.004,19.92,1.42,0,5.07879
contriever-768,pdx-adsampling,5.63137,11.1579,1.42421,0.944574,20,2.1,10,10000,0.2,1,5.903,20.94,1.424,0,5.00333
contriever-768,pdx-adsampling,4.92614,9.51894,1.37175,0.939244,18,2.1,10,10000,0.2,1,5.154,15.89,1.372,0,4.27016
contriever-768,pdx-adsampling,4.57662,8.74269,1.33843,0.932994,16,2.1,10,10000,0.2,1,4.792,19.64,1.338,0,3.91749
contriever-768,pdx-adsampling,4.38707,8.37899,1.2877,0.925694,14,2.1,10,10000,0.2,1,4.581,15.42,1.288,0,3.72457
contriever-768,pdx-adsampling,3.8099,7.0947,1.25719,0.915703,12,2.1,10,10000,0.2,1,3.992,11.45,1.257,0,3.12737
contriever-768,pdx-adsampling,3.63291,6.76249,1.21876,0.903001,10,2.1,10,10000,0.2,1,3.796,13.15,1.219,0,2.97165
contriever-768,pdx-adsampling,3.0308,5.41461,1.13129,0.88487,8,2.1,10,10000,0.2,1,3.169,13.59,1.131,0,2.3405
contriever-768,pdx-adsampling,2.75009,4.81044,1.0931,0.857538,6,2.1,10,10000,0.2,1,2.874,8.552,1.093,0,2.06552
contriever-768,pdx-adsampling,2.18252,3.6488,1.0066,0.809107,4,2.1,10,10000,0.2,1,2.274,8.822,1.007,0,1.47895
contriever-768,pdx-adsampling,1.63439,2.6106,0.810817,0.694842,2,2.1,10,10000,0.2,1,1.685,4.397,0.8108,0,0.892008
instructorxl-arxiv-768,pdx-adsampling,29.579,66.479,6.15043,0.9992,512,2.1,10,1000,0.2,1,30.75,97.19,6.15,0,29.1163
instructorxl-arxiv-768,pdx-adsampling,18.2485,41.1758,3.45289,0.9979,256,2.1,10,1000,0.2,1,18.62,54.8,3.453,0,17.3004
instructorxl-arxiv-768,pdx-adsampling,17.6907,39.4785,4.04779,0.997,224,2.1,10,1000,0.2,1,18.03,51.16,4.048,0,16.517
instructorxl-arxiv-768,pdx-adsampling,16.0849,35.7036,3.11037,0.9959,192,2.1,10,1000,0.2,1,16.32,46.89,3.11,0,14.814
