dataset,efsearch,recall,per_query_us,pruing_rate
openai-1536-angular,190,96.47,1836.7,1.74248
openai-1536-angular,200,96.67,1925.36,1.83743
openai-1536-angular,240,97.38,2257.71,2.16051
openai-1536-angular,280,97.91,2597.44,2.51411
openai-1536-angular,320,98.17,2929.35,2.84367
openai-1536-angular,360,98.44,3260.09,3.17902
openai-1536-angular,400,98.68,3581.63,3.49031
openai-1536-angular,500,99.06,4394.98,4.32188
openai-1536-angular,600,99.22,5200.04,5.12308
openai-1536-angular,700,99.33,5991.83,5.92767
openai-1536-angular,800,99.4,6775.79,6.70963
openai-1536-angular,900,99.45,7546.05,7.48353
openai-1536-angular,1000,99.55,8320.21,8.26342
sift-128-euclidean,10,65.39,49.0988,0.036728
sift-128-euclidean,20,80.03,86.8558,0.0751764
sift-128-euclidean,30,86.51,143.646,0.128708
sift-128-euclidean,40,90.29,139.534,0.123544
sift-128-euclidean,50,92.46,149.957,0.145409
sift-128-euclidean,60,94.07,166.948,0.151173
sift-128-euclidean,70,95.01,190.193,0.173666
sift-128-euclidean,80,95.8,214.153,0.203798
sift-128-euclidean,90,96.27,235.775,0.217719
sift-128-euclidean,100,96.76,259.247,0.240449
sift-128-euclidean,110,97.25,282.776,0.270311
sift-128-euclidean,120,97.55,304.244,0.284011
sift-128-euclidean,130,97.78,325.315,0.315038
sift-128-euclidean,140,98.06,347.039,0.336502
sift-128-euclidean,150,98.35,372.543,0.350197
sift-128-euclidean,160,98.47,396.547,0.380526
sift-128-euclidean,170,98.63,417.962,0.40133
sift-128-euclidean,180,98.85,439.157,0.414673
sift-128-euclidean,190,98.98,458.564,0.435846
sift-128-euclidean,200,99.11,485.145,0.466374
sift-128-euclidean,240,99.33,568.759,0.551008
sift-128-euclidean,280,99.46,659.035,0.634929
sift-128-euclidean,320,99.58,744.7,0.717435
