dataset,efsearch,recall,per_query_us,pruing_rate
glove-50-angular_100k,500,98.92,706.749,0.697412
glove-50-angular_100k,600,99.12,831.326,0.821844
glove-50-angular_100k,700,99.17,934.3,0.924901
glove-50-angular_100k,800,99.28,1048.5,1.03903
glove-50-angular_100k,900,99.34,1175.24,1.16569
glove-50-angular_100k,1000,99.41,1260.68,1.25118
glove-50-angular_100k,1100,99.44,1387.13,1.37752
glove-50-angular_100k,1200,99.52,1494.75,1.48504
glove-200-angula_1000k,10,37.22,132.734,0.097856
glove-200-angula_1000k,20,48.37,196.01,0.159442
glove-200-angula_1000k,30,55.11,250.665,0.216837
glove-200-angula_1000k,40,58.72,306.529,0.268677
glove-200-angula_1000k,50,61.19,359.751,0.324988
glove-200-angula_1000k,60,63.56,413.84,0.378767
glove-200-angula_1000k,70,65.94,447.632,0.416592
glove-200-angula_1000k,80,67.6,496.058,0.460809
glove-200-angula_1000k,90,68.94,538.676,0.511191
glove-200-angula_1000k,100,70.29,586.905,0.555396
glove-200-angula_1000k,110,71.06,628.65,0.589055
glove-200-angula_1000k,120,71.92,716.268,0.687207
glove-200-angula_1000k,130,72.65,878.41,1.0046
glove-200-angula_1000k,140,73.44,907.974,1.2141
glove-200-angula_1000k,150,74.34,840.897,0.896408
glove-200-angula_1000k,160,74.91,868.061,0.834933
glove-200-angula_1000k,170,75.5,908.166,0.886816
glove-200-angula_1000k,180,76.15,963.488,0.926054
glove-200-angula_1000k,190,76.64,989.238,0.967743
glove-200-angula_1000k,200,77.15,1048.19,1.01069
glove-200-angula_1000k,240,78.21,1214.23,1.20808
glove-200-angula_1000k,280,79.25,1396.33,1.36986
glove-200-angula_1000k,320,80.29,1554.65,1.53602
glove-200-angula_1000k,360,81.18,1722.6,1.6997
glove-200-angula_1000k,400,82.15,1899.21,1.87208
glove-200-angula_1000k,500,83.49,2337.38,2.29377
glove-200-angula_1000k,600,84.34,2712.38,2.69224
glove-200-angula_1000k,700,85.09,3118.87,3.09059
glove-200-angula_1000k,800,85.69,3523.74,3.48307
glove-200-angula_1000k,900,85.96,3906.42,3.86963
glove-200-angula_1000k,1000,86.3,4287.24,4.25041
glove-200-angula_1000k,1100,86.55,4660.75,4.63182
glove-200-angula_1000k,1200,86.8,5026.76,4.99369
glove-200-angula_1000k,1300,87.05,5380.9,5.35175
glove-200-angula_1000k,1400,87.27,5747.37,5.70635
glove-200-angula_1000k,1500,87.47,6085.83,6.05279
glove-200-angula_1000k,2000,88.24,7786.55,7.75348
glove-200-angula_1000k,2500,88.64,9315.7,9.27866
glove-200-angula_1000k,3000,88.81,10715.7,10.6789
glove-200-angula_1000k,3500,89.09,12054.1,12.0174
glove-200-angula_1000k,4000,89.25,13297.8,13.2571
