dataset,efsearch,recall,per_query_us,pruing_rate
glove-200-angular_100k,140,93.04,438.372,0.411104
glove-200-angular_100k,150,93.16,463.751,0.432505
glove-200-angular_100k,160,93.31,485.016,0.453839
glove-200-angular_100k,170,93.39,506.82,0.475538
glove-200-angular_100k,180,93.53,526.845,0.495588
glove-200-angular_100k,190,93.63,546.262,0.522672
glove-200-angular_100k,200,93.7,570.652,0.539285
glove-200-angular_100k,240,94.01,649.38,0.61712
glove-200-angular_100k,280,94.21,719.577,0.68808
glove-200-angular_100k,320,94.39,786.73,0.755243
glove-200-angular_100k,360,94.55,854.43,0.822869
glove-200-angular_100k,400,94.69,917.938,0.886307
glove-200-angular_100k,500,94.94,1066.29,1.03834
glove-200-angular_100k,600,95.09,1204.95,1.17306
glove-200-angular_100k,700,95.15,1333.28,1.30121
glove-200-angular_100k,800,95.23,1456.14,1.42404
glove-200-angular_100k,900,95.28,1576.78,1.54451
glove-200-angular_100k,1000,95.3,1675.96,1.64766
glove-200-angular_100k,1100,95.33,1788.52,1.75631
glove-200-angular_100k,1200,95.33,1890.52,1.85811
glove-200-angular_10k,10,87.71,60.6684,0.0369139
glove-200-angular_10k,20,93.15,85.9944,0.0602853
glove-200-angular_10k,30,94.89,101.806,0.0796868
glove-200-angular_10k,40,95.61,122.724,0.0968925
glove-200-angular_10k,50,96.04,138.321,0.112434
glove-200-angular_10k,60,96.4,152.845,0.126917
glove-200-angular_10k,70,96.59,166.105,0.140144
glove-200-angular_10k,80,96.89,178.656,0.152614
glove-200-angular_10k,90,96.96,188.924,0.162919
glove-200-angular_10k,100,97.02,199.299,0.173253
glove-200-angular_10k,110,97.07,209.96,0.183852
glove-200-angular_10k,120,97.14,220.593,0.194464
glove-200-angular_10k,130,97.19,230.413,0.204168
glove-200-angular_10k,140,97.25,240.142,0.213869
glove-200-angular_10k,150,97.27,245.079,0.222631
glove-200-angular_10k,160,97.29,254.236,0.231853
glove-200-angular_10k,170,97.33,266.437,0.240053
glove-200-angular_10k,180,97.36,274.624,0.248201
glove-200-angular_10k,190,97.37,273.894,0.255371
glove-200-angular_10k,200,97.38,285.829,0.263321
glove-200-angular_10k,240,97.49,317.58,0.290932
glove-200-angular_10k,280,97.52,342.216,0.315418
glove-200-angular_10k,320,97.54,364.673,0.337848
glove-200-angular_10k,360,97.55,385.055,0.358141
glove-200-angular_10k,400,97.58,403.88,0.376967
glove-200-angular_10k,500,97.64,445.159,0.418119
glove-200-angular_10k,600,97.71,476.72,0.453564
glove-200-angular_10k,700,97.74,514.161,0.486983
glove-200-angular_10k,800,97.79,540.634,0.517394
glove-200-angular_10k,900,97.83,572.798,0.545581
glove-200-angular_10k,1000,97.84,595.233,0.571988
glove-200-angular_10k,1100,97.85,621.497,0.598252
glove-200-angular_10k,1200,97.88,649.343,0.622094
glove-200-angular_10k,1300,97.89,672.648,0.645392
glove-200-angular_10k,1400,97.9,694.97,0.667751
glove-200-angular_10k,1500,97.9,717.558,0.690311
glove-200-angular_1k,10,93.09,45.9855,0.0274659
glove-200-angular_1k,20,95.52,60.0265,0.0402735
glove-200-angular_1k,30,96.17,68.3275,0.0485756
glove-200-angular_1k,40,96.54,74.6245,0.0548522
glove-200-angular_1k,50,96.74,79.6095,0.0598434
glove-200-angular_1k,60,96.9,79.9715,0.063917
glove-200-angular_1k,70,97.0,87.2465,0.0674601
glove-200-angular_1k,80,97.07,90.4945,0.0706913
glove-200-angular_1k,90,97.09,93.3005,0.073488
glove-200-angular_1k,100,97.09,95.8755,0.0760666
glove-25-angular_100k,10,76.35,21.1907,0.0193552
glove-25-angular_100k,20,87.35,41.4737,0.0377747
glove-25-angular_100k,30,91.95,45.1617,0.040546
glove-25-angular_100k,40,94.23,53.2497,0.0486645
glove-25-angular_100k,50,95.45,63.6497,0.0589754
glove-25-angular_100k,60,96.47,74.6707,0.0699243
glove-25-angular_100k,70,97.46,83.8807,0.0790801
glove-25-angular_100k,80,97.91,117.985,0.112467
glove-25-angular_100k,90,98.28,113.78,0.108549
glove-25-angular_100k,100,98.48,114.818,0.109742
glove-25-angular_100k,110,98.64,125.096,0.120022
glove-25-angular_100k,120,98.82,142.898,0.1376
glove-25-angular_100k,130,98.94,149.534,0.144143
glove-25-angular_100k,140,99.07,151.324,0.14616
glove-25-angular_100k,150,99.16,159.53,0.154321
glove-25-angular_100k,160,99.24,167.665,0.162489
glove-25-angular_100k,170,99.31,177.475,0.172241
glove-25-angular_100k,180,99.4,201.671,0.208234
glove-25-angular_100k,190,99.48,181.27,0.179308
glove-25-angular_100k,200,99.5,193.089,0.187992
glove-50-angular_100k,10,60.88,33.9905,0.0309417
glove-50-angular_100k,20,73.95,54.0285,0.0468134
glove-50-angular_100k,30,80.58,71.3625,0.0640012
glove-50-angular_100k,40,84.51,87.1335,0.07962
glove-50-angular_100k,50,86.88,103.884,0.0962778
glove-50-angular_100k,60,88.84,121.136,0.11339
glove-50-angular_100k,70,90.53,136.381,0.128574
glove-50-angular_100k,80,91.95,154.194,0.146273
glove-50-angular_100k,90,92.62,169.024,0.161027
glove-50-angular_100k,100,93.43,187.244,0.179146
glove-50-angular_100k,110,94.22,203.517,0.195328
glove-50-angular_100k,120,94.72,215.017,0.20684
glove-50-angular_100k,130,95.24,233.84,0.225494
glove-50-angular_100k,140,95.62,269.143,0.282347
glove-50-angular_100k,150,95.94,250.636,0.241454
glove-50-angular_100k,160,96.23,257.212,0.248903
glove-50-angular_100k,170,96.47,270.752,0.262398
glove-50-angular_100k,180,96.66,284.424,0.276012
glove-50-angular_100k,190,96.87,301.241,0.292776
glove-50-angular_100k,200,97.12,312.402,0.303889
glove-50-angular_100k,240,97.66,365.92,0.35692
glove-50-angular_100k,280,98.12,418.765,0.409942
glove-50-angular_100k,320,98.47,469.973,0.461067
glove-50-angular_100k,360,98.73,525.046,0.52382
glove-50-angular_100k,400,98.93,572.107,0.563048
glove-50-angular_100k,500,99.23,695.829,0.690598
glove-50-angular_100k,600,99.38,811.647,0.80636
glove-50-angular_100k,700,99.51,941.283,0.931907
glove-200-angula_1000k,10,38.14,142.338,0.104532
glove-200-angula_1000k,20,50.11,205.793,0.173115
glove-200-angula_1000k,30,56.6,267.498,0.226041
glove-200-angula_1000k,40,61.01,323.646,0.289421
glove-200-angula_1000k,50,64.03,383.994,0.345175
glove-200-angula_1000k,60,66.09,442.306,0.407019
glove-200-angula_1000k,70,67.64,495.066,0.455407
glove-200-angula_1000k,80,69.41,553.215,0.517301
glove-200-angula_1000k,90,70.47,607.012,0.563309
glove-200-angula_1000k,100,71.73,659.273,0.618801
glove-200-angula_1000k,110,72.54,719.507,0.686735
glove-200-angula_1000k,120,73.28,770.031,0.733069
glove-200-angula_1000k,130,73.94,815.49,0.778902
glove-200-angula_1000k,140,74.51,880.528,0.832531
glove-200-angula_1000k,150,75.27,934.946,0.901364
glove-200-angula_1000k,160,75.78,990.66,0.956855
glove-200-angula_1000k,170,76.27,1042.65,1.00882
glove-200-angula_1000k,180,76.89,1097.33,1.06329
glove-200-angula_1000k,190,77.33,1151.75,1.11746
glove-200-angula_1000k,200,77.86,1209.9,1.17943
glove-200-angula_1000k,240,79.14,1427.48,1.39645
glove-200-angula_1000k,280,80.19,1647.7,1.62013
glove-200-angula_1000k,320,81.01,1872.4,1.84827
glove-200-angula_1000k,360,81.78,2093.69,2.06904
glove-200-angula_1000k,400,82.37,2320.47,2.2995
glove-200-angula_1000k,500,83.71,2877.03,2.85978
glove-200-angula_1000k,600,84.3,3440.75,3.43018
glove-200-angula_1000k,700,84.99,4004.35,4.00548
glove-200-angula_1000k,800,85.48,4575.32,4.58002
glove-200-angula_1000k,900,85.83,5135.15,5.14345
glove-200-angula_1000k,1000,86.17,5685.27,5.70176
glove-200-angula_1000k,1100,86.39,6236.24,6.2641
glove-200-angula_1000k,1200,86.78,6781.13,6.80876
glove-200-angula_1000k,1300,86.97,7318.61,7.35401
glove-200-angula_1000k,1400,87.15,7841.91,7.88536
glove-200-angula_1000k,1500,87.33,8391.11,8.43804
glove-200-angula_1000k,2000,87.98,10896.1,10.9742
glove-200-angula_1000k,2500,88.41,13159.3,13.2693
glove-200-angula_1000k,3000,88.67,15181.7,15.316
glove-200-angula_1000k,3500,88.96,17156.2,17.3145
glove-200-angula_1000k,4000,89.12,19029.4,19.2075
