dataset,efsearch,recall,per_query_us,pruing_rate
glove-25-angular_100k,10,76.32,43.6861,0.0353074
glove-25-angular_100k,20,87.15,59.8121,0.0514739
glove-25-angular_100k,30,91.71,71.5541,0.0670757
glove-25-angular_100k,40,93.87,92.8751,0.0843776
glove-25-angular_100k,50,95.12,108.114,0.0994829
glove-25-angular_100k,60,96.19,121.79,0.113128
glove-25-angular_100k,70,97.02,136.748,0.128022
glove-25-angular_100k,80,97.5,149.241,0.140492
glove-25-angular_100k,90,97.82,160.625,0.151813
glove-25-angular_100k,100,98.01,173.141,0.164251
glove-25-angular_100k,110,98.23,185.726,0.176819
glove-25-angular_100k,120,98.38,195.58,0.186642
glove-25-angular_100k,130,98.49,207.815,0.198862
glove-25-angular_100k,140,98.67,220.204,0.211146
glove-25-angular_100k,150,98.79,228.239,0.219166
glove-25-angular_100k,160,98.87,240.514,0.231364
glove-25-angular_100k,170,98.95,247.758,0.238606
glove-25-angular_100k,180,99.04,253.734,0.248514
glove-25-angular_100k,190,99.1,263.17,0.257893
glove-25-angular_100k,200,99.15,278.525,0.26926
glove-25-angular_100k,240,99.28,309.011,0.30354
glove-25-angular_100k,280,99.39,339.913,0.334387
glove-25-angular_100k,320,99.44,377.454,0.367855
glove-25-angular_100k,360,99.48,413.184,0.403429
glove-25-angular_100k,400,99.51,444.136,0.434329
glove-50-angular_100k,10,60.8,58.0636,0.0475635
glove-50-angular_100k,20,73.81,83.8866,0.0694603
glove-50-angular_100k,30,80.42,102.589,0.0880611
glove-50-angular_100k,40,84.13,119.927,0.105356
glove-50-angular_100k,50,86.71,136.697,0.122061
glove-50-angular_100k,60,88.77,151.824,0.137101
glove-50-angular_100k,70,90.53,167.55,0.152786
glove-50-angular_100k,80,91.91,182.163,0.167279
glove-50-angular_100k,90,92.51,194.833,0.179928
glove-50-angular_100k,100,93.21,211.514,0.196418
glove-50-angular_100k,110,94.01,222.876,0.207747
glove-50-angular_100k,120,94.56,236.853,0.221626
glove-50-angular_100k,130,95.0,251.814,0.236509
glove-50-angular_100k,140,95.4,260.314,0.24497
glove-50-angular_100k,150,95.77,269.356,0.257808
glove-50-angular_100k,160,96.02,284.874,0.273295
glove-50-angular_100k,170,96.23,297.089,0.281526
glove-50-angular_100k,180,96.41,304.453,0.288901
glove-50-angular_100k,190,96.64,314.482,0.298831
glove-50-angular_100k,200,96.82,326.531,0.310868
glove-50-angular_100k,240,97.43,367.391,0.355455
glove-50-angular_100k,280,97.82,413.595,0.39749
glove-50-angular_100k,320,98.11,452.32,0.436006
glove-50-angular_100k,360,98.36,488.87,0.472533
glove-50-angular_100k,400,98.54,527.118,0.51069
glove-50-angular_100k,500,98.89,614.488,0.597914
glove-50-angular_100k,600,99.1,699.768,0.683065
glove-50-angular_100k,700,99.2,766.766,0.754059
glove-50-angular_100k,800,99.29,853.644,0.836818
glove-50-angular_100k,900,99.36,931.418,0.9145
glove-50-angular_100k,1000,99.41,1006.71,0.989828
glove-50-angular_100k,1100,99.47,1069.44,1.05656
glove-50-angular_100k,1200,99.51,1117.14,1.10456
glove-200-angula_1000k,10,37.43,235.168,0.153888
glove-200-angula_1000k,20,49.07,321.699,0.232318
glove-200-angula_1000k,30,56.11,384.545,0.335953
glove-200-angula_1000k,40,60.28,463.025,0.387124
glove-200-angula_1000k,50,63.37,524.873,0.448507
glove-200-angula_1000k,60,65.65,566.258,0.509216
glove-200-angula_1000k,70,67.64,639.186,0.570748
glove-200-angula_1000k,80,69.27,701.499,0.635483
glove-200-angula_1000k,90,70.42,726.191,0.685215
glove-200-angula_1000k,100,71.64,795.882,0.749586
glove-200-angula_1000k,110,72.37,862.706,0.788922
glove-200-angula_1000k,120,73.19,906.584,0.861361
glove-200-angula_1000k,130,73.85,970.737,0.897475
glove-200-angula_1000k,140,74.5,1004.29,0.955518
glove-200-angula_1000k,150,75.18,1084.35,1.01079
glove-200-angula_1000k,160,75.72,1113.52,1.05575
glove-200-angula_1000k,170,76.21,1168.39,1.11426
glove-200-angula_1000k,180,76.72,1223.76,1.15057
glove-200-angula_1000k,190,77.23,1246.46,1.20571
glove-200-angula_1000k,200,77.86,1316.51,1.25903
glove-200-angula_1000k,240,79.36,1522.78,1.44571
glove-200-angula_1000k,280,80.4,1686.24,1.63714
glove-200-angula_1000k,320,81.23,1873.14,1.81923
glove-200-angula_1000k,360,81.85,2058.07,1.98905
glove-200-angula_1000k,400,82.53,2196.05,2.16608
glove-200-angula_1000k,500,83.9,2615.67,2.57004
glove-200-angula_1000k,600,84.38,3031.02,2.97295
glove-200-angula_1000k,700,85.1,3362.11,3.33633
glove-200-angula_1000k,800,85.54,3746.0,3.72381
glove-200-angula_1000k,900,85.96,4112.55,4.05851
glove-200-angula_1000k,1000,86.23,4480.26,4.43402
glove-200-angula_1000k,1100,86.45,4797.28,4.75774
glove-200-angula_1000k,1200,86.77,5136.48,5.1179
glove-200-angula_1000k,1300,87.05,5498.04,5.42337
glove-200-angula_1000k,1400,87.28,5796.47,5.76211
glove-200-angula_1000k,1500,87.47,6131.01,6.08378
glove-200-angula_1000k,2000,88.28,7715.6,7.68336
glove-200-angula_1000k,2500,88.68,9205.7,9.20235
glove-200-angula_1000k,3000,88.95,10680.5,10.6671
glove-200-angula_1000k,3500,89.28,12065.0,12.0567
glove-200-angula_1000k,4000,89.5,13471.5,13.4327
