dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate,avg_distance_calculation
glove-50-angular_100k,pdx-adsampling,0.0641215,0.103304,0.028581,0.842801,10,2.1,10,1000,0.2,1,0.06412,0.1033,0.02858,0,0.0591649
glove-50-angular_100k,pdx-adsampling,0.0526301,0.086241,0.023469,0.810501,8,2.1,10,1000,0.2,1,0.05267,0.09031,0.02347,0,0.048309
glove-50-angular_100k,pdx-adsampling,0.0408621,0.067051,0.01615,0.763701,6,2.1,10,1000,0.2,1,0.04101,0.0732,0.01615,0,0.037235
glove-50-angular_100k,pdx-adsampling,0.0289598,0.050117,0.00872,0.6919,4,2.1,10,1000,0.2,1,0.02914,0.05334,0.00872,0,0.0258499
glove-50-angular_100k,pdx-adsampling,0.0167576,0.029549,0.005022,0.5477,2,2.1,10,1000,0.2,1,0.0171,0.03591,0.005022,0,0.0142305
glove-100-angular_100k,pdx-adsampling,1.95451,2.81585,0.62413,1,256,2.1,10,1000,0.2,1,1.944,2.816,0.3729,0,1.9097
glove-100-angular_100k,pdx-adsampling,1.94536,2.83423,0.60945,1,224,2.1,10,1000,0.2,1,1.935,2.834,0.3644,0,1.90171
glove-100-angular_100k,pdx-adsampling,1.92564,2.77873,0.613111,1,192,2.1,10,1000,0.2,1,1.915,2.779,0.3609,0,1.88349
glove-100-angular_100k,pdx-adsampling,1.87498,2.70274,0.602209,1,160,2.1,10,1000,0.2,1,1.862,2.703,0.35,0,1.83271
glove-100-angular_100k,pdx-adsampling,1.80372,2.42725,0.618825,1,144,2.1,10,1000,0.2,1,1.789,2.427,0.3356,0,1.76094
glove-100-angular_100k,pdx-adsampling,1.69705,2.31781,0.607672,1,128,2.1,10,1000,0.2,1,1.681,2.318,0.3177,0,1.65472
glove-100-angular_100k,pdx-adsampling,1.56326,2.08627,0.617356,0.9998,112,2.1,10,1000,0.2,1,1.546,2.086,0.3022,0,1.52084
glove-100-angular_100k,pdx-adsampling,1.40013,1.8219,0.612112,0.999,96,2.1,10,1000,0.2,1,1.379,1.822,0.2745,0,1.35577
glove-100-angular_100k,pdx-adsampling,1.22263,1.59334,0.60833,0.9971,80,2.1,10,1000,0.2,1,1.196,1.593,0.2537,0,1.17463
glove-100-angular_100k,pdx-adsampling,1.01895,1.31575,0.55516,0.9903,64,2.1,10,1000,0.2,1,0.993,1.316,0.2153,0,0.974129
glove-100-angular_100k,pdx-adsampling,0.914506,1.28528,0.525507,0.985101,56,2.1,10,1000,0.2,1,0.889,1.285,0.1943,0,0.871264
glove-100-angular_100k,pdx-adsampling,0.803442,1.03139,0.48294,0.976601,48,2.1,10,1000,0.2,1,0.7791,1.177,0.173,0,0.76259
glove-100-angular_100k,pdx-adsampling,0.683773,0.903333,0.427733,0.962801,40,2.1,10,1000,0.2,1,0.6627,0.9033,0.1576,0,0.647517
glove-100-angular_100k,pdx-adsampling,0.56201,0.745967,0.362149,0.943601,32,2.1,10,1000,0.2,1,0.5451,0.7681,0.1366,0,0.531291
glove-100-angular_100k,pdx-adsampling,0.499841,0.644049,0.328464,0.931301,28,2.1,10,1000,0.2,1,0.4849,0.6965,0.1257,0,0.47185
glove-100-angular_100k,pdx-adsampling,0.467364,0.600091,0.309006,0.921801,26,2.1,10,1000,0.2,1,0.4534,0.6838,0.1208,0,0.44065
