dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate,avg_distance_calculation
glove-50-angular_100k,pdx-bond,0.113756,0.168738,0.060411,0.930801,22,0,10,1000,0.2,1,0.1134,0.1687,0.04688,0,0.104079
glove-50-angular_100k,pdx-bond,0.105351,0.156973,0.053662,0.922501,20,0,10,1000,0.2,1,0.1051,0.157,0.04363,0,0.0961868
glove-50-angular_100k,pdx-bond,0.0967524,0.144128,0.050075,0.911901,18,0,10,1000,0.2,1,0.09654,0.1448,0.04065,0,0.0880691
glove-50-angular_100k,pdx-bond,0.0876775,0.131273,0.04647,0.899101,16,0,10,1000,0.2,1,0.08754,0.1389,0.03766,0,0.0795276
glove-50-angular_100k,pdx-bond,0.0786065,0.119359,0.037695,0.885701,14,0,10,1000,0.2,1,0.07865,0.1235,0.03522,0,0.0710525
glove-50-angular_100k,pdx-bond,0.0693473,0.105327,0.032887,0.865301,12,0,10,1000,0.2,1,0.06939,0.1101,0.03169,0,0.0622536
glove-50-angular_100k,pdx-bond,0.0596462,0.09211,0.02691,0.842801,10,0,10,1000,0.2,1,0.05975,0.09705,0.02691,0,0.0532285
glove-50-angular_100k,pdx-bond,0.0500385,0.078021,0.021834,0.810501,8,0,10,1000,0.2,1,0.05022,0.08065,0.02183,0,0.0442432
glove-50-angular_100k,pdx-bond,0.0402509,0.064925,0.019645,0.763701,6,0,10,1000,0.2,1,0.04033,0.06889,0.01964,0,0.0348425
glove-50-angular_100k,pdx-bond,0.0298346,0.049559,0.01304,0.6913,4,0,10,1000,0.2,1,0.02992,0.05346,0.01304,0,0.0248887
glove-50-angular_100k,pdx-bond,0.0185381,0.030701,0.008116,0.5469,2,0,10,1000,0.2,1,0.01895,0.1882,0.008116,0,0.0143729
glove-100-angular_100k,pdx-bond,1.70516,2.43878,1.00269,1,256,0,10,1000,0.2,1,1.68,2.521,0.489,0,1.64291
glove-100-angular_100k,pdx-bond,1.69396,2.39168,0.980498,1,224,0,10,1000,0.2,1,1.669,2.551,0.4851,0,1.6332
glove-100-angular_100k,pdx-bond,1.68025,2.38138,0.94713,1,192,0,10,1000,0.2,1,1.656,2.478,0.4816,0,1.62169
glove-100-angular_100k,pdx-bond,1.61608,2.27687,0.943258,1,160,0,10,1000,0.2,1,1.591,2.328,0.4657,0,1.55899
glove-100-angular_100k,pdx-bond,1.54878,2.19223,0.911092,1,144,0,10,1000,0.2,1,1.524,2.221,0.4496,0,1.49333
glove-100-angular_100k,pdx-bond,1.45531,2.04578,0.825924,1,128,0,10,1000,0.2,1,1.433,2.046,0.4179,0,1.40359
glove-100-angular_100k,pdx-bond,1.33127,1.89242,0.763109,0.9998,112,0,10,1000,0.2,1,1.311,1.892,0.3849,0,1.28273
glove-100-angular_100k,pdx-bond,1.18921,1.68131,0.673923,0.999,96,0,10,1000,0.2,1,1.172,1.681,0.3413,0,1.14554
glove-100-angular_100k,pdx-bond,1.03601,1.43081,0.612966,0.9971,80,0,10,1000,0.2,1,1.018,1.678,0.2911,0,0.993529
glove-100-angular_100k,pdx-bond,0.868806,1.18644,0.508776,0.9903,64,0,10,1000,0.2,1,0.8545,1.32,0.25,0,0.831991
glove-100-angular_100k,pdx-bond,0.780227,1.03827,0.460346,0.985101,56,0,10,1000,0.2,1,0.766,1.038,0.221,0,0.744607
glove-100-angular_100k,pdx-bond,0.68609,0.916583,0.402637,0.976601,48,0,10,1000,0.2,1,0.6749,0.9166,0.2008,0,0.654549
glove-100-angular_100k,pdx-bond,0.591717,0.804053,0.353253,0.962801,40,0,10,1000,0.2,1,0.5806,0.8041,0.1801,0,0.561595
glove-100-angular_100k,pdx-bond,0.492232,0.689881,0.292769,0.943601,32,0,10,1000,0.2,1,0.4842,0.6899,0.1538,0,0.466651
glove-100-angular_100k,pdx-bond,0.4394,0.598578,0.265176,0.931301,28,0,10,1000,0.2,1,0.432,0.6392,0.1405,0,0.41505
glove-100-angular_100k,pdx-bond,0.412195,0.563344,0.250482,0.921801,26,0,10,1000,0.2,1,0.4056,0.7386,0.1354,0,0.389092
glove-100-angular_100k,pdx-bond,0.385543,0.532406,0.2287,0.915201,24,0,10,1000,0.2,1,0.3796,0.6694,0.1311,0,0.363418
glove-100-angular_100k,pdx-bond,0.357765,0.492662,0.211799,0.906301,22,0,10,1000,0.2,1,0.3523,0.5175,0.122,0,0.336613
glove-100-angular_100k,pdx-bond,0.329439,0.467206,0.188761,0.894101,20,0,10,1000,0.2,1,0.325,0.4819,0.1153,0,0.309762
glove-100-angular_100k,pdx-bond,0.300555,0.416792,0.173287,0.879701,18,0,10,1000,0.2,1,0.2967,0.4338,0.1039,0,0.282006
glove-100-angular_100k,pdx-bond,0.272947,0.378511,0.156987,0.864501,16,0,10,1000,0.2,1,0.2695,0.4094,0.0959,0,0.255333
glove-100-angular_100k,pdx-bond,0.244178,0.339916,0.139774,0.846701,14,0,10,1000,0.2,1,0.2413,0.3634,0.08675,0,0.227623
glove-100-angular_100k,pdx-bond,0.21448,0.31095,0.116598,0.8254,12,0,10,1000,0.2,1,0.2122,0.3295,0.07722,0,0.198836
glove-100-angular_100k,pdx-bond,0.184195,0.270913,0.093598,0.799801,10,0,10,1000,0.2,1,0.1829,0.294,0.07063,0,0.170099
glove-100-angular_100k,pdx-bond,0.153078,0.228446,0.074957,0.7669,8,0,10,1000,0.2,1,0.1525,0.4707,0.06172,0,0.140084
glove-100-angular_100k,pdx-bond,0.120465,0.189641,0.051914,0.716101,6,0,10,1000,0.2,1,0.1205,0.1969,0.04975,0,0.108606
glove-100-angular_100k,pdx-bond,0.086558,0.140939,0.037833,0.6421,4,0,10,1000,0.2,1,0.08731,0.1646,0.02774,0,0.0762643
glove-100-angular_100k,pdx-bond,0.0503347,0.085606,0.016168,0.5133,2,0,10,1000,0.2,1,0.05127,0.1151,0.014,0,0.041373
glove-200-angular_100k,pdx-bond,3.9138,5.11535,2.65388,1,256,0,10,1000,0.2,1,3.825,5.21,1.514,0,3.77085
