dataset,efsearch,recall,per_query_us,pruing_rate
gist-960-euclidean,360,95.51,1902.77,0.7
gist-960-euclidean,400,95.93,2043.76,0.72
gist-960-euclidean,500,96.6,2327.33,0.72
gist-960-euclidean,600,97.22,2594.77,0.72
gist-960-euclidean,700,97.53,2850.3,0.72
gist-960-euclidean,800,97.75,3094.43,0.72
gist-960-euclidean,900,98.01,3349.36,0.72
gist-960-euclidean,1000,98.14,3600.48,0.72
gist-960-euclidean,1100,98.21,3826.14,0.72
gist-960-euclidean,1200,98.36,4022.25,0.72
gist-960-euclidean,1300,98.44,4232.93,0.72
gist-960-euclidean,1400,98.47,4432.52,0.72
gist-960-euclidean,1500,98.53,4627.37,0.72
gist-960-euclidean,2000,98.73,5540.96,0.73
gist-960-euclidean,2500,98.82,6423.24,0.74
gist-960-euclidean,3000,98.89,7226.99,0.74
gist-960-euclidean,3500,98.92,8015.15,0.76
gist-960-euclidean,4000,98.93,8755.12,0.76
glove-200-angular,10,36.33,103.16,0.95
glove-200-angular,20,47.63,145.164,1.41
glove-200-angular,30,53.92,186.17,1.65
glove-200-angular,40,58.04,228.79,1.75
glove-200-angular,50,60.82,266.222,1.78
glove-200-angular,60,62.73,311.835,1.87
glove-200-angular,70,64.22,345.49,1.97
glove-200-angular,80,65.7,382.382,2.06
glove-200-angular,90,66.52,416.056,2.13
glove-200-angular,100,67.73,454.003,2.14
glove-200-angular,110,68.54,487.916,2.16
glove-200-angular,120,69.19,531.835,2.23
glove-200-angular,130,69.82,574.279,2.26
glove-200-angular,140,70.35,602.325,2.33
glove-200-angular,150,70.82,642.164,2.36
glove-200-angular,160,71.34,673.913,2.41
glove-200-angular,170,71.8,709.019,2.43
glove-200-angular,180,72.24,758.284,2.48
glove-200-angular,190,72.61,784.709,2.59
glove-200-angular,200,73.01,816.752,2.62
glove-200-angular,240,74.16,960.259,2.83
glove-200-angular,280,74.98,1107.94,2.91
glove-200-angular,320,75.59,1238.85,3.0
glove-200-angular,360,76.26,1379.64,3.15
glove-200-angular,400,76.76,1523.99,3.2
glove-200-angular,500,77.9,1850.13,3.43
glove-200-angular,600,78.49,2189.67,3.54
glove-200-angular,700,79.08,2520.57,3.64
glove-200-angular,800,79.51,2864.49,3.83
glove-200-angular,900,79.77,3240.96,3.93
glove-200-angular,1000,79.94,3594.39,3.97
glove-200-angular,1100,80.14,3910.66,4.11
glove-200-angular,1200,80.28,4210.04,4.15
glove-200-angular,1300,80.56,4525.04,4.24
glove-200-angular,1400,80.74,4808.28,4.26
glove-200-angular,1500,80.9,5121.49,4.29
glove-200-angular,2000,81.46,6664.25,4.38
glove-200-angular,2500,81.82,7975.63,4.52
glove-200-angular,3000,81.96,9281.78,4.58
glove-200-angular,3500,82.1,10453.8,4.6
glove-200-angular,4000,82.26,11631.3,4.64
glove-200-angular,10,38.14,116.072,0.05
glove-200-angular,20,50.11,173.433,0.08
glove-200-angular,30,56.6,220.908,0.19
glove-200-angular,40,61.01,279.193,0.21
glove-200-angular,50,64.03,324.435,0.24
glove-200-angular,60,66.09,374.195,0.25
glove-200-angular,70,67.64,416.869,0.25
glove-200-angular,80,69.41,474.343,0.26
glove-200-angular,90,70.47,523.231,0.26
glove-200-angular,100,71.73,569.23,0.26
glove-200-angular,110,72.54,623.605,0.26
glove-200-angular,120,73.28,666.14,0.29
glove-200-angular,130,73.94,718.119,0.29
glove-200-angular,140,74.51,766.795,0.3
glove-200-angular,150,75.27,821.593,0.31
glove-200-angular,160,75.78,866.09,0.31
glove-200-angular,170,76.27,918.877,0.31
glove-200-angular,180,76.89,978.906,0.32
glove-200-angular,190,77.33,1022.56,0.32
glove-200-angular,200,77.86,1059.32,0.32
glove-200-angular,240,79.14,1276.54,0.32
glove-200-angular,280,80.19,1459.61,0.33
glove-200-angular,320,81.01,1655.74,0.34
glove-200-angular,360,81.78,1857.94,0.34
glove-200-angular,400,82.37,2067.12,0.34
glove-200-angular,500,83.71,2584.82,0.35
glove-200-angular,600,84.3,3090.02,0.35
glove-200-angular,700,84.99,3587.21,0.35
glove-200-angular,800,85.48,4115.38,0.35
glove-200-angular,900,85.83,4680.27,0.35
glove-200-angular,1000,86.17,5196.53,0.35
glove-200-angular,1100,86.39,5676.67,0.36
glove-200-angular,1200,86.78,6157.53,0.36
glove-200-angular,1300,86.97,6619.73,0.36
glove-200-angular,1400,87.15,7087.92,0.36
glove-200-angular,1500,87.33,7541.56,0.36
glove-200-angular,2000,87.98,9816.58,0.36
glove-200-angular,2500,88.41,11895.9,0.36
glove-200-angular,3000,88.67,13829.5,0.36
glove-200-angular,3500,88.96,15599.4,0.37
glove-200-angular,4000,89.12,17382.5,0.37
instructorxl-arxiv-768,10,73.11,606.19,0.42
instructorxl-arxiv-768,20,84.23,703.283,0.48
instructorxl-arxiv-768,30,88.68,635.952,0.5
instructorxl-arxiv-768,40,91.3,699.363,0.51
instructorxl-arxiv-768,50,93.2,746.023,0.51
instructorxl-arxiv-768,60,94.33,811.53,0.51
instructorxl-arxiv-768,70,95.2,868.596,0.51
instructorxl-arxiv-768,80,95.74,919.254,0.51
instructorxl-arxiv-768,90,96.34,988.196,0.51
instructorxl-arxiv-768,100,96.71,1041.24,0.52
instructorxl-arxiv-768,110,97.04,1091.83,0.53
instructorxl-arxiv-768,120,97.25,1155.29,0.53
instructorxl-arxiv-768,130,97.44,1210.99,0.53
instructorxl-arxiv-768,140,97.65,1260.26,0.53
instructorxl-arxiv-768,150,97.78,1316.24,0.53
instructorxl-arxiv-768,160,97.87,1370.1,0.53
instructorxl-arxiv-768,170,98.1,1423.8,0.53
instructorxl-arxiv-768,180,98.26,1473.79,0.53
instructorxl-arxiv-768,190,98.32,1530.56,0.53
instructorxl-arxiv-768,200,98.38,1575.03,0.53
instructorxl-arxiv-768,240,98.61,1776.47,0.53
instructorxl-arxiv-768,280,98.73,1985.33,0.54
instructorxl-arxiv-768,320,98.88,2180.63,0.54
instructorxl-arxiv-768,360,98.93,2368.26,0.54
instructorxl-arxiv-768,400,98.97,2554.2,0.54
instructorxl-arxiv-768,500,99.1,3002.69,0.54
instructorxl-arxiv-768,600,99.2,3434.81,0.54
instructorxl-arxiv-768,700,99.23,3865.25,0.55
instructorxl-arxiv-768,800,99.25,4278.49,0.55
instructorxl-arxiv-768,900,99.3,4695.5,0.55
instructorxl-arxiv-768,1000,99.32,5092.01,0.55
instructorxl-arxiv-768,1100,99.35,5465.0,0.55
instructorxl-arxiv-768,1200,99.35,5843.39,0.55
msong-420,10,74.53,192.912,0.8
msong-420,20,86.69,349.647,0.94
msong-420,30,91.0,316.051,1.03
msong-420,40,93.34,301.975,1.14
msong-420,50,94.81,339.024,1.19
msong-420,60,95.75,370.49,1.2
msong-420,70,96.21,400.701,1.22
msong-420,80,96.67,431.011,1.22
msong-420,90,97.08,459.793,1.23
msong-420,100,97.26,492.971,1.23
msong-420,110,97.45,517.977,1.23
msong-420,120,97.61,541.61,1.24
msong-420,130,97.69,567.756,1.24
msong-420,140,97.81,597.871,1.24
msong-420,150,97.94,622.96,1.24
msong-420,160,98.0,654.525,1.24
msong-420,170,98.05,672.429,1.24
msong-420,180,98.12,697.75,1.25
msong-420,190,98.13,722.179,1.25
msong-420,200,98.19,752.44,1.25
msong-420,240,98.37,835.762,1.26
msong-420,280,98.4,929.052,1.26
msong-420,320,98.41,1014.92,1.26
msong-420,360,98.41,1107.1,1.26
openai-1536-angular,10,76.17,1405.84,0.45
openai-1536-angular,20,86.3,1439.9,0.52
openai-1536-angular,30,90.19,1505.76,0.59
openai-1536-angular,40,92.55,1575.3,0.6
openai-1536-angular,50,93.7,1639.0,0.63
openai-1536-angular,60,94.53,1701.38,0.63
openai-1536-angular,70,95.19,1764.48,0.63
openai-1536-angular,80,95.9,1832.57,0.63
openai-1536-angular,90,96.25,1889.09,0.63
openai-1536-angular,100,96.62,1948.68,0.63
openai-1536-angular,110,96.83,2011.86,0.63
openai-1536-angular,120,97.04,2065.47,0.63
openai-1536-angular,130,97.17,2131.48,0.63
openai-1536-angular,140,97.46,2186.14,0.63
openai-1536-angular,150,97.67,2235.55,0.63
openai-1536-angular,160,97.86,2293.15,0.63
openai-1536-angular,170,97.91,2351.66,0.63
openai-1536-angular,180,98.08,2405.82,0.63
openai-1536-angular,190,98.12,2461.67,0.63
openai-1536-angular,200,98.19,2514.77,0.63
openai-1536-angular,240,98.38,2729.18,0.63
openai-1536-angular,280,98.46,2932.25,0.63
openai-1536-angular,320,98.52,3142.96,0.63
openai-1536-angular,360,98.61,3337.44,0.63
openai-1536-angular,400,98.72,3537.81,0.63
openai-1536-angular,500,98.84,4000.19,0.63
openai-1536-angular,600,98.91,4452.53,0.63
openai-1536-angular,700,98.94,4899.6,0.63
openai-1536-angular,800,98.98,5345.14,0.63
openai-1536-angular,900,98.99,5754.99,0.63
openai-1536-angular,1000,99.05,6174.17,0.63
openai-1536-angular,1100,99.07,6584.43,0.63
openai-1536-angular,1200,99.09,6966.48,0.63
openai-1536-angular,1300,99.1,7344.93,0.63
openai-1536-angular,1400,99.11,7701.91,0.63
openai-1536-angular,1500,99.13,8075.31,0.63
openai-1536-angular,2000,99.17,9871.67,0.63
openai-1536-angular,2500,99.2,11604.0,0.63
openai-1536-angular,3000,99.21,13248.5,0.63
openai-1536-angular,3500,99.21,14853.5,0.63
sift-128-euclidean,10,76.37,82.3777,0.13
sift-128-euclidean,20,87.43,108.058,0.15
sift-128-euclidean,30,91.7,139.785,0.15
sift-128-euclidean,40,94.26,164.687,0.15
sift-128-euclidean,50,95.8,196.62,0.15
sift-128-euclidean,60,96.78,222.982,0.15
sift-128-euclidean,70,97.53,251.821,0.15
sift-128-euclidean,80,97.96,277.562,0.15
sift-128-euclidean,90,98.19,301.881,0.15
sift-128-euclidean,100,98.53,327.3,0.15
sift-128-euclidean,110,98.7,354.396,0.15
sift-128-euclidean,120,98.87,377.21,0.15
sift-128-euclidean,130,99.01,404.09,0.15
sift-128-euclidean,140,99.15,426.507,0.15
sift-128-euclidean,150,99.24,452.015,0.15
sift-128-euclidean,160,99.34,473.767,0.15
sift-128-euclidean,170,99.39,496.244,0.15
sift-128-euclidean,180,99.41,521.374,0.15
sift-128-euclidean,190,99.51,540.433,0.15
sift-128-euclidean,10,76.37,82.2868,0.13
sift-128-euclidean,20,87.43,111.42,0.15
sift-128-euclidean,30,91.7,139.545,0.15
sift-128-euclidean,40,94.26,168.442,0.15
sift-128-euclidean,50,95.8,196.406,0.15
sift-128-euclidean,60,96.78,224.351,0.15
sift-128-euclidean,70,97.53,252.261,0.15
sift-128-euclidean,80,97.96,278.791,0.15
sift-128-euclidean,90,98.19,301.737,0.15
sift-128-euclidean,100,98.53,327.462,0.15
sift-128-euclidean,110,98.7,353.618,0.15
sift-128-euclidean,120,98.87,373.83,0.15
sift-128-euclidean,130,99.01,403.475,0.15
sift-128-euclidean,140,99.15,427.996,0.15
sift-128-euclidean,150,99.24,451.046,0.15
sift-128-euclidean,160,99.34,476.491,0.15
sift-128-euclidean,170,99.39,495.896,0.15
sift-128-euclidean,180,99.41,519.013,0.15
sift-128-euclidean,190,99.51,540.929,0.15
