dataset,efsearch,recall,per_query_us,pruing_rate
msong-420,40,94.7,292.561,0.20695
msong-420,50,96.02,330.214,0.243897
msong-420,60,96.93,361.797,0.275919
msong-420,70,97.58,394.22,0.308221
msong-420,80,98.07,414.37,0.328167
msong-420,90,98.5,451.306,0.364919
msong-420,100,98.76,479.342,0.392855
msong-420,110,98.91,500.914,0.414229
msong-420,120,99.01,536.816,0.449881
msong-420,130,99.1,564.737,0.477387
msong-420,140,99.17,588.6,0.501502
msong-420,150,99.23,606.409,0.519342
msong-420,160,99.26,638.596,0.551455
msong-420,170,99.33,657.247,0.569974
msong-420,180,99.42,698.51,0.61079
msong-420,190,99.52,707.19,0.619811
openai-1536-angular,10,77.57,1059.07,0.182314
openai-1536-angular,20,87.57,1127.92,0.242384
openai-1536-angular,30,91.08,1193.31,0.31152
openai-1536-angular,40,92.93,1243.29,0.373469
openai-1536-angular,50,93.91,1300.53,0.422818
openai-1536-angular,60,94.8,1352.81,0.470829
openai-1536-angular,70,95.37,1398.31,0.528197
openai-1536-angular,80,95.98,1454.44,0.576193
openai-1536-angular,90,96.22,1506.76,0.635941
openai-1536-angular,100,96.69,1552.03,0.673305
openai-1536-angular,110,97.02,1598.73,0.727889
openai-1536-angular,120,97.13,1646.35,0.77155
openai-1536-angular,130,97.4,1691.4,0.828189
openai-1536-angular,140,97.61,1736.36,0.865337
openai-1536-angular,150,97.76,1778.76,0.9077
openai-1536-angular,160,97.84,1826.19,0.962909
openai-1536-angular,170,97.93,1874.7,0.988934
openai-1536-angular,180,98.1,1917.91,1.05473
openai-1536-angular,190,98.16,1961.08,1.08584
openai-1536-angular,200,98.27,2001.87,1.1347
openai-1536-angular,240,98.56,2173.28,1.31389
openai-1536-angular,280,98.67,2344.0,1.48065
openai-1536-angular,320,98.79,2499.76,1.6444
openai-1536-angular,360,98.92,2668.92,1.8175
openai-1536-angular,400,98.99,2822.82,1.96747
openai-1536-angular,500,99.17,3204.02,2.36478
openai-1536-angular,600,99.28,3566.87,2.72752
openai-1536-angular,700,99.32,3926.21,3.0869
openai-1536-angular,800,99.36,4274.55,3.45129
openai-1536-angular,900,99.44,4614.67,3.78755
openai-1536-angular,1000,99.48,4940.66,4.12567
openai-1536-angular,1100,99.49,5272.52,4.4734
openai-1536-angular,1200,99.53,5587.12,4.78016
sift-128-euclidean,10,76.63,68.4708,0.0535557
sift-128-euclidean,20,87.68,94.9788,0.0784872
sift-128-euclidean,30,92.09,118.077,0.101629
sift-128-euclidean,40,94.15,141.66,0.124788
sift-128-euclidean,50,95.55,161.614,0.144772
sift-128-euclidean,60,96.63,179.021,0.16528
sift-128-euclidean,70,97.25,211.644,0.193833
sift-128-euclidean,80,97.81,222.399,0.204959
sift-128-euclidean,90,98.09,238.028,0.228367
sift-128-euclidean,100,98.33,258.219,0.240839
sift-128-euclidean,110,98.54,277.883,0.264317
sift-128-euclidean,120,98.76,296.621,0.278812
sift-128-euclidean,130,98.91,314.282,0.30054
sift-128-euclidean,140,98.98,330.923,0.317172
sift-128-euclidean,150,99.11,344.52,0.334648
sift-128-euclidean,160,99.2,365.048,0.347221
sift-128-euclidean,170,99.28,382.638,0.368678
sift-128-euclidean,180,99.35,408.353,0.393877
sift-128-euclidean,190,99.38,412.355,0.402174
sift-128-euclidean,200,99.42,433.102,0.418928
sift-128-euclidean,240,99.51,499.27,0.484861
