dataset,efsearch,recall,per_query_us,pruing_rate
glove-200-angular,900,85.83,4265.87,4.29703
glove-200-angular,1000,86.17,4723.19,4.76215
glove-200-angular,1100,86.39,5192.73,5.24363
glove-200-angular,1200,86.78,5652.51,5.70326
glove-200-angular,1300,86.97,6086.18,6.14869
glove-200-angular,1400,87.15,6550.99,6.6256
glove-200-angular,1500,87.33,6963.97,7.03034
glove-200-angular,2000,87.98,9048.46,9.16277
glove-200-angular,2500,88.41,10966.2,11.1125
glove-200-angular,3000,88.67,12757.9,12.9398
glove-200-angular,3500,88.96,14472.4,14.6783
glove-200-angular,4000,89.12,16074.7,16.3087
instructorxl-arxiv-768,10,73.1,454.324,0.193069
instructorxl-arxiv-768,20,84.22,467.089,0.219637
instructorxl-arxiv-768,30,88.67,521.711,0.272081
instructorxl-arxiv-768,40,91.29,575.266,0.341085
instructorxl-arxiv-768,50,93.19,629.244,0.382619
instructorxl-arxiv-768,60,94.32,681.608,0.43849
instructorxl-arxiv-768,70,95.19,741.655,0.490449
instructorxl-arxiv-768,80,95.73,789.922,0.541948
instructorxl-arxiv-768,90,96.33,848.025,0.603883
instructorxl-arxiv-768,100,96.7,889.896,0.641805
instructorxl-arxiv-768,110,97.03,941.02,0.704843
instructorxl-arxiv-768,120,97.24,991.98,0.74321
instructorxl-arxiv-768,130,97.43,1042.57,0.802089
instructorxl-arxiv-768,140,97.64,1088.63,0.836
instructorxl-arxiv-768,150,97.77,1140.52,0.891612
instructorxl-arxiv-768,160,97.86,1186.83,0.933739
instructorxl-arxiv-768,170,98.09,1234.11,0.989052
instructorxl-arxiv-768,180,98.25,1283.51,1.02996
instructorxl-arxiv-768,190,98.31,1322.11,1.07277
instructorxl-arxiv-768,200,98.37,1371.72,1.13058
instructorxl-arxiv-768,240,98.6,1555.2,1.30153
instructorxl-arxiv-768,280,98.72,1732.73,1.49079
instructorxl-arxiv-768,320,98.87,1906.72,1.65674
instructorxl-arxiv-768,360,98.92,2068.06,1.82601
instructorxl-arxiv-768,400,98.96,2242.16,1.98798
instructorxl-arxiv-768,500,99.09,2643.02,2.40064
instructorxl-arxiv-768,600,99.19,3028.8,2.79014
instructorxl-arxiv-768,700,99.22,3412.79,3.17015
instructorxl-arxiv-768,800,99.24,3769.82,3.53117
instructorxl-arxiv-768,900,99.29,4134.81,3.89613
instructorxl-arxiv-768,1000,99.31,4489.94,4.24316
instructorxl-arxiv-768,1100,99.34,4816.0,4.59331
instructorxl-arxiv-768,1200,99.34,5163.5,4.91279
msong-420,10,74.4,169.923,0.129142
msong-420,20,86.56,208.432,0.140868
msong-420,30,90.87,271.34,0.197585
msong-420,40,93.21,293.522,0.217701
msong-420,50,94.68,314.67,0.232063
msong-420,60,95.62,342.47,0.259798
msong-420,70,96.08,374.393,0.295476
msong-420,80,96.54,405.606,0.318373
msong-420,90,96.95,426.115,0.339094
msong-420,100,97.13,448.17,0.364927
msong-420,110,97.32,476.367,0.397101
msong-420,120,97.48,501.096,0.413887
msong-420,130,97.56,524.242,0.43689
msong-420,140,97.68,547.688,0.460268
msong-420,150,97.81,577.479,0.489759
msong-420,160,97.87,593.458,0.513766
msong-420,170,97.92,611.534,0.527897
msong-420,180,97.99,637.169,0.549534
msong-420,190,98.0,658.242,0.570572
msong-420,200,98.06,687.552,0.599595
msong-420,240,98.24,764.096,0.67618
msong-420,280,98.27,842.308,0.754369
msong-420,320,98.28,923.276,0.843021
msong-420,360,98.28,994.181,0.909857
openai-1536-angular,10,76.17,1078.42,0.16861
openai-1536-angular,20,86.3,1158.15,0.245152
openai-1536-angular,30,90.19,1224.16,0.310465
openai-1536-angular,40,92.55,1282.82,0.38392
openai-1536-angular,50,93.7,1345.54,0.442258
openai-1536-angular,60,94.53,1405.4,0.501511
openai-1536-angular,70,95.19,1459.98,0.560064
openai-1536-angular,80,95.9,1525.18,0.628487
openai-1536-angular,90,96.25,1571.57,0.671288
openai-1536-angular,100,96.62,1624.5,0.735608
openai-1536-angular,110,96.83,1683.4,0.790635
openai-1536-angular,120,97.04,1736.14,0.846918
openai-1536-angular,130,97.17,1784.88,0.89178
openai-1536-angular,140,97.46,1840.85,0.955696
openai-1536-angular,150,97.67,1892.52,0.998981
openai-1536-angular,160,97.86,1939.5,1.04637
openai-1536-angular,170,97.91,1992.23,1.09603
openai-1536-angular,180,98.08,2043.61,1.15795
openai-1536-angular,190,98.12,2089.11,1.19652
openai-1536-angular,200,98.19,2150.26,1.26381
openai-1536-angular,240,98.38,2332.97,1.44721
openai-1536-angular,280,98.46,2524.43,1.64608
openai-1536-angular,320,98.52,2703.83,1.82587
openai-1536-angular,360,98.61,2879.0,2.00472
openai-1536-angular,400,98.72,3062.87,2.19171
openai-1536-angular,500,98.84,3487.26,2.61766
openai-1536-angular,600,98.91,3898.61,3.03969
openai-1536-angular,700,98.94,4301.29,3.45837
openai-1536-angular,800,98.98,4690.91,3.8494
openai-1536-angular,900,98.99,5075.31,4.25618
openai-1536-angular,1000,99.05,5449.25,4.62997
openai-1536-angular,1100,99.07,5814.07,5.00281
openai-1536-angular,1200,99.09,6169.55,5.37038
openai-1536-angular,1300,99.1,6531.95,5.73694
openai-1536-angular,1400,99.11,6875.59,6.09269
openai-1536-angular,1500,99.13,7223.22,6.44776
openai-1536-angular,2000,99.17,8901.9,8.15491
openai-1536-angular,2500,99.2,10484.7,9.77371
openai-1536-angular,3000,99.21,12024.5,11.3421
openai-1536-angular,3500,99.21,13500.7,12.8624
sift-128-euclidean,10,76.36,74.1896,0.0599021
sift-128-euclidean,20,87.42,106.286,0.0872121
sift-128-euclidean,30,91.69,132.603,0.11353
sift-128-euclidean,40,94.25,159.108,0.139768
sift-128-euclidean,50,95.79,185.28,0.165739
sift-128-euclidean,60,96.77,208.999,0.189325
sift-128-euclidean,70,97.52,234.56,0.21811
sift-128-euclidean,80,97.95,258.106,0.241927
sift-128-euclidean,90,98.18,280.25,0.259941
sift-128-euclidean,100,98.52,303.94,0.28356
sift-128-euclidean,110,98.69,326.684,0.310062
sift-128-euclidean,120,98.86,346.809,0.330315
sift-128-euclidean,130,99.0,374.555,0.361552
sift-128-euclidean,140,99.14,397.128,0.375561
sift-128-euclidean,150,99.23,410.832,0.394047
sift-128-euclidean,160,99.33,427.146,0.414263
sift-128-euclidean,170,99.38,452.409,0.439384
sift-128-euclidean,180,99.4,472.997,0.455791
sift-128-euclidean,190,99.5,491.739,0.478413
sift-128-euclidean,10,76.36,77.8803,0.0594688
sift-128-euclidean,20,87.42,105.13,0.0862638
sift-128-euclidean,30,91.69,131.336,0.112325
sift-128-euclidean,40,94.25,157.385,0.138246
sift-128-euclidean,50,95.79,182.334,0.163003
sift-128-euclidean,60,96.77,206.78,0.187233
sift-128-euclidean,70,97.52,232.162,0.216151
sift-128-euclidean,80,97.95,255.667,0.239701
sift-128-euclidean,90,98.18,280.42,0.259919
sift-128-euclidean,100,98.52,292.778,0.284531
sift-128-euclidean,110,98.69,321.8,0.305582
sift-128-euclidean,120,98.86,343.595,0.323094
sift-128-euclidean,130,99.0,360.745,0.348213
sift-128-euclidean,140,99.14,385.789,0.373191
sift-128-euclidean,150,99.23,405.955,0.389293
sift-128-euclidean,160,99.33,427.394,0.410613
sift-128-euclidean,170,99.38,447.832,0.430902
sift-128-euclidean,180,99.4,470.882,0.453385
sift-128-euclidean,190,99.5,486.018,0.46893
