dataset,efsearch,recall,per_query_us,pruing_rate
glove-200-angular_100k,800,95.86,1464.95,1.40481
glove-200-angular_100k,900,95.92,1615.8,1.54383
glove-200-angular_100k,1000,95.97,1767.68,1.68759
glove-200-angular_100k,1100,96.01,1917.11,1.82909
glove-200-angular_100k,1200,96.02,2052.11,1.95623
glove-200-angular_100k,1300,96.06,2195.0,2.09112
glove-200-angular_100k,1400,96.08,2340.99,2.22911
glove-200-angular_100k,1500,96.08,2467.91,2.34798
glove-200-angular_10k,10,87.71,23.011,0.0209696
glove-200-angular_10k,20,93.16,35.724,0.0352753
glove-200-angular_10k,30,95.01,53.278,0.0486078
glove-200-angular_10k,40,95.64,66.755,0.0616152
glove-200-angular_10k,50,96.09,80.416,0.0746785
glove-200-angular_10k,60,96.51,89.946,0.0874395
glove-200-angular_10k,70,96.73,106.515,0.0994829
glove-200-angular_10k,80,96.99,118.479,0.110806
glove-200-angular_10k,90,97.04,130.217,0.121914
glove-200-angular_10k,100,97.17,141.346,0.1324
glove-200-angular_10k,110,97.23,151.845,0.142166
glove-200-angular_10k,120,97.28,158.284,0.151895
glove-200-angular_10k,130,97.29,172.278,0.161245
glove-200-angular_10k,140,97.36,181.398,0.169718
glove-200-angular_10k,150,97.39,190.191,0.177935
glove-200-angular_10k,160,97.43,198.85,0.185932
glove-200-angular_10k,170,97.46,207.058,0.193571
glove-200-angular_10k,180,97.48,215.221,0.20106
glove-200-angular_10k,190,97.49,222.842,0.208028
glove-200-angular_10k,200,97.5,230.631,0.215212
glove-200-angular_10k,240,97.65,255.923,0.241807
glove-200-angular_10k,280,97.66,286.91,0.26616
glove-200-angular_10k,320,97.72,312.358,0.288963
glove-200-angular_10k,360,97.78,335.763,0.309729
glove-200-angular_10k,400,97.84,353.946,0.329067
glove-200-angular_10k,500,97.86,409.649,0.373589
glove-200-angular_10k,600,97.89,452.994,0.413915
glove-200-angular_10k,700,97.93,501.406,0.451269
glove-200-angular_10k,800,97.96,556.541,0.501158
glove-200-angular_10k,900,98.0,577.491,0.519398
glove-200-angular_10k,1000,98.02,621.575,0.5485
glove-200-angular_10k,1100,98.03,661.111,0.580179
glove-200-angular_10k,1200,98.07,694.396,0.605745
glove-200-angular_10k,1300,98.09,728.385,0.631969
glove-200-angular_10k,1400,98.11,760.384,0.656247
glove-200-angular_10k,1500,98.13,794.617,0.682441
glove-200-angular_10k,2000,98.17,944.378,0.790437
glove-200-angular_10k,2500,98.17,1079.28,0.887748
glove-200-angular_1k,10,93.09,15.724,0.0141067
glove-200-angular_1k,20,95.52,24.597,0.0223938
glove-200-angular_1k,30,96.19,31.028,0.0284284
glove-200-angular_1k,40,96.52,36.496,0.0334522
glove-200-angular_1k,50,96.75,41.151,0.0376219
glove-200-angular_1k,60,96.91,43.464,0.041271
glove-200-angular_1k,70,96.99,49.301,0.0447589
glove-200-angular_1k,80,97.05,49.274,0.0480814
glove-200-angular_1k,90,97.08,56.545,0.0509022
glove-200-angular_1k,100,97.09,59.804,0.0535903
glove-200-angular_1k,110,97.09,62.841,0.0560187
glove-25-angular_100k,10,76.35,14.111,0.0126197
glove-25-angular_100k,20,87.35,21.983,0.0189391
glove-25-angular_100k,30,91.95,29.962,0.0264447
glove-25-angular_100k,40,94.23,38.103,0.0340666
glove-25-angular_100k,50,95.45,45.995,0.0414551
glove-25-angular_100k,60,96.47,53.917,0.0488154
glove-25-angular_100k,70,97.46,62.19,0.0564931
glove-25-angular_100k,80,97.91,69.859,0.0636406
glove-25-angular_100k,90,98.28,77.895,0.0710959
glove-25-angular_100k,100,98.48,85.993,0.0785744
glove-25-angular_100k,110,98.64,90.892,0.0851046
glove-25-angular_100k,120,98.82,100.663,0.0919744
glove-25-angular_100k,130,98.94,109.036,0.0997697
glove-25-angular_100k,140,99.07,123.269,0.113124
glove-25-angular_100k,150,99.16,126.322,0.115658
glove-25-angular_100k,160,99.24,132.96,0.121777
glove-25-angular_100k,170,99.31,135.318,0.127422
glove-25-angular_100k,180,99.4,148.237,0.135775
glove-25-angular_100k,190,99.48,154.012,0.14105
glove-25-angular_100k,200,99.5,161.336,0.147685
glove-50-angular_100k,10,60.88,17.734,0.0162675
glove-50-angular_100k,20,73.97,28.248,0.0249685
glove-50-angular_100k,30,80.63,38.466,0.0346822
glove-50-angular_100k,40,84.53,48.671,0.0443567
glove-50-angular_100k,50,86.86,58.947,0.0540619
glove-50-angular_100k,60,88.86,68.89,0.0634702
glove-50-angular_100k,70,90.58,78.985,0.0729766
glove-50-angular_100k,80,91.99,89.049,0.0825327
glove-50-angular_100k,90,92.69,95.119,0.0911018
glove-50-angular_100k,100,93.44,108.445,0.10066
glove-50-angular_100k,110,94.23,117.789,0.109401
glove-50-angular_100k,120,94.73,128.57,0.119484
glove-50-angular_100k,130,95.22,138.258,0.13241
glove-50-angular_100k,140,95.65,147.716,0.137421
glove-50-angular_100k,150,96.0,157.187,0.146273
glove-50-angular_100k,160,96.27,166.968,0.155407
glove-50-angular_100k,170,96.49,178.308,0.166028
glove-50-angular_100k,180,96.71,187.439,0.174475
glove-50-angular_100k,190,96.91,197.416,0.183776
glove-50-angular_100k,200,97.12,206.079,0.191838
glove-50-angular_100k,240,97.63,247.467,0.230419
glove-50-angular_100k,280,98.12,277.757,0.261906
glove-50-angular_100k,320,98.52,322.761,0.300323
glove-50-angular_100k,360,98.78,355.097,0.329956
glove-50-angular_100k,400,98.98,386.585,0.366476
glove-50-angular_100k,500,99.25,481.096,0.449486
glove-50-angular_100k,600,99.4,574.594,0.532124
glove-50-angular_100k,700,99.54,659.445,0.609778
glove-200-angula_1000k,10,36.96,67.259,0.0641933
glove-200-angula_1000k,20,49.68,117.63,0.105595
glove-200-angula_1000k,30,56.42,158.447,0.14531
glove-200-angula_1000k,40,60.24,198.581,0.184356
glove-200-angula_1000k,50,63.55,239.543,0.224166
glove-200-angula_1000k,60,65.76,275.652,0.271252
glove-200-angula_1000k,70,67.43,319.322,0.310166
glove-200-angula_1000k,80,69.02,359.152,0.34497
glove-200-angula_1000k,90,70.16,394.659,0.379423
glove-200-angula_1000k,100,71.45,439.96,0.428405
glove-200-angula_1000k,110,72.37,478.584,0.466181
glove-200-angula_1000k,120,73.15,518.81,0.50567
glove-200-angula_1000k,130,73.9,559.733,0.553854
glove-200-angula_1000k,140,74.59,604.838,0.590055
glove-200-angula_1000k,150,75.26,641.42,0.625991
glove-200-angula_1000k,160,75.85,683.428,0.67531
glove-200-angula_1000k,170,76.35,724.081,0.706904
glove-200-angula_1000k,180,76.88,766.521,0.748899
glove-200-angula_1000k,190,77.35,811.982,0.801565
glove-200-angula_1000k,200,77.95,847.166,0.839966
glove-200-angula_1000k,240,79.46,1021.16,1.00693
glove-200-angula_1000k,280,80.42,1202.42,1.19292
glove-200-angula_1000k,320,81.19,1363.29,1.3467
glove-200-angula_1000k,360,81.88,1549.57,1.5341
glove-200-angula_1000k,400,82.55,1731.16,1.72055
glove-200-angula_1000k,500,83.94,2184.81,2.17812
glove-200-angula_1000k,600,84.52,2660.68,2.65034
glove-200-angula_1000k,700,85.17,3126.58,3.10818
glove-200-angula_1000k,800,85.69,3603.52,3.5769
glove-200-angula_1000k,900,86.03,4085.57,4.07897
glove-200-angula_1000k,1000,86.36,4573.2,4.55764
glove-200-angula_1000k,1100,86.67,5041.88,5.03882
glove-200-angula_1000k,1200,87.02,5494.48,5.48313
glove-200-angula_1000k,1300,87.21,5937.69,5.93029
glove-200-angula_1000k,1400,87.39,6375.38,6.36772
glove-200-angula_1000k,1500,87.61,6813.08,6.79259
glove-200-angula_1000k,2000,88.29,8850.02,8.83008
glove-200-angula_1000k,2500,88.71,10786.8,10.7587
glove-200-angula_1000k,3000,88.97,12689.5,12.6302
glove-200-angula_1000k,3500,89.2,14388.9,14.3189
glove-200-angula_1000k,4000,89.45,16137.4,16.0456
