dataset,efsearch,recall,per_query_us,pruing_rate
glove-200-angular_10k,1500,98.06,797.775,0.776776
glove-200-angular_1k,10,92.53,41.8509,0.0264384
glove-200-angular_1k,20,94.74,50.3079,0.0352222
glove-200-angular_1k,30,95.64,57.3999,0.0422929
glove-200-angular_1k,40,96.05,62.9319,0.0478195
glove-200-angular_1k,50,96.22,67.3379,0.0522273
glove-200-angular_1k,60,96.35,70.9939,0.0558888
glove-200-angular_1k,70,96.4,70.3589,0.0591939
glove-200-angular_1k,80,96.45,77.4209,0.0622699
glove-200-angular_1k,90,96.46,80.0199,0.0648649
glove-200-angular_1k,100,96.56,82.5049,0.0673505
glove-200-angular_1k,110,96.58,84.5579,0.0694134
glove-200-angular_1k,120,96.6,86.6029,0.0714345
glove-200-angular_1k,130,96.63,88.8739,0.0737049
glove-200-angular_1k,140,96.64,90.6899,0.0755304
glove-200-angular_1k,150,96.66,92.4939,0.0773218
glove-200-angular_1k,160,96.67,94.5029,0.0793336
glove-200-angular_1k,170,96.68,96.2189,0.0810481
glove-200-angular_1k,180,96.7,97.9879,0.0828089
glove-200-angular_1k,190,96.72,95.4669,0.0842089
glove-200-angular_1k,200,96.75,93.5089,0.0862157
glove-200-angular_1k,240,96.8,107.15,0.0919485
glove-200-angular_1k,280,96.84,112.164,0.0969486
glove-200-angular_1k,320,96.87,116.963,0.101757
glove-200-angular_1k,360,96.88,120.906,0.10571
glove-200-angular_1k,400,96.89,124.802,0.1096
glove-200-angular_1k,500,96.96,130.611,0.115419
glove-200-angular_1k,600,96.99,132.321,0.117107
glove-200-angular_1k,700,96.99,124.423,0.117095
glove-25-angular_100k,10,76.38,22.0215,0.0176075
glove-25-angular_100k,20,87.53,31.3175,0.0267844
glove-25-angular_100k,30,91.88,42.6945,0.0379834
glove-25-angular_100k,40,94.11,53.1595,0.0484138
glove-25-angular_100k,50,95.37,64.4035,0.0595099
glove-25-angular_100k,60,96.33,73.4385,0.0685087
glove-25-angular_100k,70,97.3,75.3725,0.074172
glove-25-angular_100k,80,97.69,84.0845,0.0831437
glove-25-angular_100k,90,98.0,96.7465,0.091863
glove-25-angular_100k,100,98.18,105.823,0.100928
glove-25-angular_100k,110,98.35,114.755,0.109822
glove-25-angular_100k,120,98.45,123.869,0.118895
glove-25-angular_100k,130,98.58,132.698,0.127677
glove-25-angular_100k,140,98.75,141.276,0.136242
glove-25-angular_100k,150,98.92,149.764,0.144703
glove-25-angular_100k,160,98.98,154.601,0.15347
glove-25-angular_100k,170,99.05,162.756,0.161616
glove-25-angular_100k,180,99.13,181.002,0.175769
glove-25-angular_100k,190,99.2,185.88,0.180658
glove-25-angular_100k,200,99.23,205.085,0.199757
glove-25-angular_100k,240,99.31,238.128,0.232655
glove-25-angular_100k,280,99.41,259.604,0.254252
glove-25-angular_100k,320,99.5,293.642,0.288219
glove-50-angular_100k,10,60.99,37.2729,0.0308369
glove-50-angular_100k,20,74.73,54.2789,0.0471723
glove-50-angular_100k,30,80.71,70.5179,0.0632699
glove-50-angular_100k,40,84.54,87.2799,0.0798749
glove-50-angular_100k,50,87.11,101.788,0.0943828
glove-50-angular_100k,60,88.92,112.817,0.108836
glove-50-angular_100k,70,90.36,130.664,0.123118
glove-50-angular_100k,80,91.68,145.74,0.138107
glove-50-angular_100k,90,92.48,159.526,0.151743
glove-50-angular_100k,100,93.36,174.818,0.166959
glove-50-angular_100k,110,94.01,188.064,0.180215
glove-50-angular_100k,120,94.51,201.954,0.194047
glove-50-angular_100k,130,94.89,210.711,0.214516
glove-50-angular_100k,140,95.28,230.215,0.222183
glove-50-angular_100k,150,95.56,270.148,0.261597
glove-50-angular_100k,160,95.98,271.732,0.263387
glove-50-angular_100k,170,96.21,289.144,0.284595
glove-50-angular_100k,180,96.46,297.298,0.3219
glove-50-angular_100k,190,96.71,316.838,0.307372
glove-50-angular_100k,200,96.84,317.895,0.309566
glove-50-angular_100k,240,97.43,376.182,0.367619
glove-50-angular_100k,280,97.89,419.452,0.410853
glove-50-angular_100k,320,98.18,475.148,0.470309
glove-50-angular_100k,360,98.47,521.164,0.512376
glove-50-angular_100k,400,98.64,573.489,0.564568
glove-50-angular_100k,500,98.92,699.008,0.689978
glove-50-angular_100k,600,99.12,800.728,0.791713
glove-50-angular_100k,700,99.17,925.561,0.916399
glove-50-angular_100k,800,99.28,1038.99,1.02974
glove-50-angular_100k,900,99.34,1150.87,1.14162
glove-50-angular_100k,1000,99.41,1242.97,1.2338
glove-50-angular_100k,1100,99.44,1360.14,1.35085
glove-50-angular_100k,1200,99.52,1442.9,1.43362
glove-200-angula_1000k,10,37.22,113.539,0.0830324
glove-200-angula_1000k,20,48.37,170.506,0.138052
glove-200-angula_1000k,30,55.11,222.822,0.189589
glove-200-angula_1000k,40,58.72,269.657,0.235752
glove-200-angula_1000k,50,61.19,325.367,0.294282
glove-200-angula_1000k,60,63.56,357.767,0.329111
glove-200-angula_1000k,70,65.94,396.171,0.360999
glove-200-angula_1000k,80,67.6,438.521,0.409922
glove-200-angula_1000k,90,68.94,476.51,0.448017
glove-200-angula_1000k,100,70.29,515.937,0.487564
glove-200-angula_1000k,110,71.06,553.769,0.532963
glove-200-angula_1000k,120,71.92,599.036,0.570574
glove-200-angula_1000k,130,72.65,630.354,0.593447
glove-200-angula_1000k,140,73.44,667.934,0.647248
glove-200-angula_1000k,150,74.34,704.48,0.675991
glove-200-angula_1000k,160,74.91,749.817,0.729006
glove-200-angula_1000k,170,75.5,777.609,0.760779
glove-200-angula_1000k,180,76.15,813.454,0.788819
glove-200-angula_1000k,190,76.64,855.07,0.834278
glove-200-angula_1000k,200,77.15,901.101,0.880094
glove-200-angula_1000k,240,78.21,1037.9,1.01225
glove-200-angula_1000k,280,79.25,1197.78,1.18411
glove-200-angula_1000k,320,80.29,1340.75,1.33095
glove-200-angula_1000k,360,81.18,1482.62,1.46867
glove-200-angula_1000k,400,82.15,1644.0,1.63764
glove-200-angula_1000k,500,83.49,1990.48,1.98391
glove-200-angula_1000k,600,84.34,2345.24,2.34622
glove-200-angula_1000k,700,85.09,2715.42,2.72412
glove-200-angula_1000k,800,85.69,3060.62,3.0771
glove-200-angula_1000k,900,85.96,3393.65,3.41002
glove-200-angula_1000k,1000,86.3,3751.69,3.77599
glove-200-angula_1000k,1100,86.55,4070.88,4.11079
glove-200-angula_1000k,1200,86.8,4404.06,4.43554
glove-200-angula_1000k,1300,87.05,4738.21,4.77797
glove-200-angula_1000k,1400,87.27,5056.69,5.10853
glove-200-angula_1000k,1500,87.47,5396.1,5.45191
glove-200-angula_1000k,2000,88.24,6929.12,7.00883
glove-200-angula_1000k,2500,88.64,8358.38,8.47016
glove-200-angula_1000k,3000,88.81,9692.02,9.81971
glove-200-angula_1000k,3500,89.09,10950.9,11.1029
glove-200-angula_1000k,4000,89.25,12143.9,12.3196
