dataset,k,ef,tri_ef,time,min_time,recall
glove-200-angular,10,20,0,0.0356924000000000,0.0337600000000000,0.9885299801826477
glove-200-angular,10,21,20,0.0385518000000000,0.0384810000000000,0.9887599945068359
glove-200-angular,10,21,19,0.0426254000000000,0.0383600000000000,0.9887599945068359
glove-200-angular,10,21,18,0.0386102000000000,0.0383980000000000,0.9887599945068359
glove-200-angular,10,21,17,0.0385592000000000,0.0383930000000000,0.9887599945068359
glove-200-angular,10,21,16,0.0385220000000000,0.0383880000000000,0.9887599945068359
glove-200-angular,10,21,15,0.0384574000000000,0.0383770000000000,0.9887599945068359
glove-200-angular,10,21,14,0.0432890000000000,0.0373880000000000,0.9887599945068359
glove-200-angular,10,21,13,0.0384748000000000,0.0384050000000000,0.9887599945068359
glove-200-angular,10,21,12,0.0384160000000000,0.0383720000000000,0.9887599945068359
