dataset,k,ef,tri_ef,time,min_time,recall
instructorxl-arxiv-768,10,20,19,0.0194030000000000,0.0193270000000000,0.9987999796867371
instructorxl-arxiv-768,10,20,18,0.0202380000000000,0.0190540000000000,0.9987999796867371
instructorxl-arxiv-768,10,20,17,0.0192424000000000,0.0191880000000000,0.9987999796867371
instructorxl-arxiv-768,10,20,16,0.0192978000000000,0.0192140000000000,0.9987999796867371
instructorxl-arxiv-768,10,20,15,0.0192734000000000,0.0192340000000000,0.9987999796867371
instructorxl-arxiv-768,10,20,14,0.0194024000000000,0.0192070000000000,0.9987999796867371
instructorxl-arxiv-768,10,20,13,0.0192098000000000,0.0190770000000000,0.9987999796867371
instructorxl-arxiv-768,10,20,12,0.0192842000000000,0.0191030000000000,0.9987999796867371
instructorxl-arxiv-768,10,20,11,0.0192292000000000,0.0191460000000000,0.9987999796867371
instructorxl-arxiv-768,10,20,10,0.0192408000000000,0.0191520000000000,0.9987999796867371
instructorxl-arxiv-768,10,20,9,0.0192696000000000,0.0191780000000000,0.9987999796867371
instructorxl-arxiv-768,10,20,8,0.0204760000000000,0.0190910000000000,0.9987999796867371
instructorxl-arxiv-768,10,20,7,0.0190140000000000,0.0187610000000000,0.9987999796867371
instructorxl-arxiv-768,10,20,6,0.0192952000000000,0.0192220000000000,0.9987999796867371
instructorxl-arxiv-768,10,20,5,0.0192202000000000,0.0191890000000000,0.9987999796867371
instructorxl-arxiv-768,10,20,4,0.0193186000000000,0.0191620000000000,0.9987999796867371
instructorxl-arxiv-768,10,20,3,0.0193800000000000,0.0192120000000000,0.9987999796867371
instructorxl-arxiv-768,10,20,2,0.0192058000000000,0.0190780000000000,0.9987999796867371
instructorxl-arxiv-768,10,20,1,0.0192166000000000,0.0191120000000000,0.9987999796867371
instructorxl-arxiv-768,10,20,0,0.0197500000000000,0.0185940000000000,0.9987999796867371
instructorxl-arxiv-768,10,21,20,0.0216050000000000,0.0200830000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,19,0.0198598000000000,0.0197200000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,18,0.0202540000000000,0.0198350000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,17,0.0199062000000000,0.0197890000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,16,0.0208186000000000,0.0197300000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,15,0.0199718000000000,0.0199330000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,14,0.0216946000000000,0.0195270000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,13,0.0232588000000000,0.0199000000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,12,0.0200536000000000,0.0198610000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,11,0.0200558000000000,0.0199200000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,10,0.0203072000000000,0.0197950000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,9,0.0201850000000000,0.0198280000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,8,0.0202704000000000,0.0198330000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,7,0.0248042000000000,0.0207980000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,6,0.0202264000000000,0.0196870000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,5,0.0200242000000000,0.0199730000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,4,0.0200782000000000,0.0199090000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,3,0.0210360000000000,0.0195890000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,2,0.0291128000000000,0.0239240000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,1,0.0288724000000000,0.0284250000000000,0.9988999962806702
instructorxl-arxiv-768,10,21,0,0.0264554000000000,0.0225530000000000,0.9988999962806702
instructorxl-arxiv-768,10,22,21,0.0210328000000000,0.0204500000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,20,0.0212376000000000,0.0205540000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,19,0.0208520000000000,0.0205120000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,18,0.0258142000000000,0.0226700000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,17,0.0281960000000000,0.0229640000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,16,0.0297786000000000,0.0270380000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,15,0.0216680000000000,0.0199370000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,14,0.0205562000000000,0.0204600000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,13,0.0205718000000000,0.0204890000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,12,0.0205284000000000,0.0204370000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,11,0.0205902000000000,0.0204090000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,10,0.0224040000000000,0.0201320000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,9,0.0207040000000000,0.0204090000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,8,0.0205832000000000,0.0205220000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,7,0.0206414000000000,0.0204450000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,6,0.0206784000000000,0.0204440000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,5,0.0206484000000000,0.0204740000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,4,0.0205920000000000,0.0204850000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,3,0.0205458000000000,0.0204380000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,2,0.0210692000000000,0.0202620000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,1,0.0208272000000000,0.0205520000000000,0.9990000128746033
instructorxl-arxiv-768,10,22,0,0.0201412000000000,0.0200690000000000,0.9990000128746033
instructorxl-arxiv-768,10,23,22,0.0217370000000000,0.0210870000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,21,0.0224094000000000,0.0213370000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,20,0.0216488000000000,0.0208440000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,19,0.0218036000000000,0.0211030000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,18,0.0214626000000000,0.0212910000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,17,0.0214620000000000,0.0212320000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,16,0.0213190000000000,0.0212180000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,15,0.0214070000000000,0.0212400000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,14,0.0213776000000000,0.0211520000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,13,0.0213152000000000,0.0211400000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,12,0.0212378000000000,0.0212170000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,11,0.0213206000000000,0.0211230000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,10,0.0245474000000000,0.0213380000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,9,0.0213814000000000,0.0210350000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,8,0.0246886000000000,0.0219640000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,7,0.0230862000000000,0.0209540000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,6,0.0213560000000000,0.0212170000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,5,0.0257150000000000,0.0211850000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,4,0.0214608000000000,0.0210400000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,3,0.0214590000000000,0.0212340000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,2,0.0241080000000000,0.0210730000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,1,0.0212106000000000,0.0209990000000000,0.9991000294685364
instructorxl-arxiv-768,10,23,0,0.0206976000000000,0.0206440000000000,0.9991000294685364
instructorxl-arxiv-768,10,24,23,0.0231646000000000,0.0218030000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,22,0.0223974000000000,0.0216910000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,21,0.0221264000000000,0.0219230000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,20,0.0221602000000000,0.0220060000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,19,0.0222328000000000,0.0219010000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,18,0.0222572000000000,0.0218810000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,17,0.0223122000000000,0.0218570000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,16,0.0227116000000000,0.0218750000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,15,0.0242410000000000,0.0219160000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,14,0.0223710000000000,0.0216240000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,13,0.0286046000000000,0.0249830000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,12,0.0276106000000000,0.0245310000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,11,0.0269202000000000,0.0216660000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,10,0.0245406000000000,0.0217320000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,9,0.0222940000000000,0.0219240000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,8,0.0220554000000000,0.0219710000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,7,0.0219732000000000,0.0219110000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,6,0.0220004000000000,0.0218320000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,5,0.0219840000000000,0.0218880000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,4,0.0228482000000000,0.0217940000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,3,0.0228570000000000,0.0217510000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,2,0.0224068000000000,0.0219410000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,1,0.0267434000000000,0.0232260000000000,0.9993000030517578
instructorxl-arxiv-768,10,24,0,0.0212800000000000,0.0209820000000000,0.9993000030517578
instructorxl-arxiv-768,10,25,24,0.0227038000000000,0.0225810000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,23,0.0226412000000000,0.0225300000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,22,0.0226676000000000,0.0225810000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,21,0.0226790000000000,0.0226370000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,20,0.0226782000000000,0.0225620000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,19,0.0262456000000000,0.0222070000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,18,0.0226506000000000,0.0225580000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,17,0.0229256000000000,0.0225080000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,16,0.0228086000000000,0.0225360000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,15,0.0228832000000000,0.0224990000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,14,0.0258464000000000,0.0224980000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,13,0.0227910000000000,0.0223510000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,12,0.0226306000000000,0.0225620000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,11,0.0226168000000000,0.0225470000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,10,0.0226024000000000,0.0225480000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,9,0.0226182000000000,0.0224870000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,8,0.0225850000000000,0.0224910000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,7,0.0225848000000000,0.0224400000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,6,0.0235006000000000,0.0224260000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,5,0.0226344000000000,0.0226090000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,4,0.0230634000000000,0.0224980000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,3,0.0225776000000000,0.0225470000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,2,0.0291182000000000,0.0225400000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,1,0.0256480000000000,0.0219060000000000,0.9994999766349792
instructorxl-arxiv-768,10,25,0,0.0223454000000000,0.0216010000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,25,0.0246666000000000,0.0229600000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,24,0.0233578000000000,0.0230920000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,23,0.0232632000000000,0.0231520000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,22,0.0233030000000000,0.0231320000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,21,0.0231712000000000,0.0231390000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,20,0.0231668000000000,0.0231240000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,19,0.0231932000000000,0.0231270000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,18,0.0261772000000000,0.0231140000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,17,0.0229582000000000,0.0224330000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,16,0.0232142000000000,0.0231880000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,15,0.0264690000000000,0.0230050000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,14,0.0275732000000000,0.0251600000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,13,0.0291654000000000,0.0262260000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,12,0.0281196000000000,0.0237760000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,11,0.0277502000000000,0.0229570000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,10,0.0232966000000000,0.0231340000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,9,0.0234556000000000,0.0231360000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,8,0.0231172000000000,0.0229410000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,7,0.0231362000000000,0.0230390000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,6,0.0236250000000000,0.0230920000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,5,0.0231870000000000,0.0230200000000000,0.9994999766349792
instructorxl-arxiv-768,10,26,4,0.0245162000000000,0.0229980000000000,0.9994999766349792
