dataset,k,ef,tri_ef,time,min_time,recall
contriever-768,10,20,19,0.1962790000000000,0.1804300000000000,0.9858999848365784
contriever-768,10,20,18,0.1991946000000000,0.1929500000000000,0.9858999848365784
contriever-768,10,20,17,0.1959232000000000,0.1876470000000000,0.9858999848365784
contriever-768,10,20,16,0.1940396000000000,0.1870540000000000,0.9858999848365784
contriever-768,10,20,15,0.1891804000000000,0.1815920000000000,0.9858999848365784
contriever-768,10,20,14,0.1931700000000000,0.1868170000000000,0.9859099984169006
contriever-768,10,20,13,0.1905540000000000,0.1851430000000000,0.9859099984169006
contriever-768,10,20,12,0.1895732000000000,0.1819710000000000,0.9859200119972229
contriever-768,10,20,11,0.1931502000000000,0.1823870000000000,0.9859200119972229
contriever-768,10,20,10,0.1939260000000000,0.1911470000000000,0.9859399795532227
contriever-768,10,20,9,0.1982346000000000,0.1891860000000000,0.9859600067138672
contriever-768,10,20,8,0.2018062000000000,0.1980270000000000,0.9859799742698669
contriever-768,10,20,7,0.2021942000000000,0.1956070000000000,0.9859700202941895
contriever-768,10,20,6,0.1982478000000000,0.1917960000000000,0.9859600067138672
contriever-768,10,20,5,0.1989998000000000,0.1899680000000000,0.9859600067138672
contriever-768,10,20,4,0.2016038000000000,0.1908370000000000,0.9859700202941895
contriever-768,10,20,3,0.1956632000000000,0.1862320000000000,0.9859700202941895
contriever-768,10,20,2,0.1947326000000000,0.1901400000000000,0.9859700202941895
contriever-768,10,20,1,0.1998698000000000,0.1906640000000000,0.9859700202941895
contriever-768,10,20,0,0.1916488000000000,0.1849150000000000,0.9858999848365784
contriever-768,10,21,20,0.1979656000000000,0.1882620000000000,0.9865999817848206
contriever-768,10,21,19,0.2007988000000000,0.1949730000000000,0.9865999817848206
contriever-768,10,21,18,0.2082422000000000,0.1943930000000000,0.9866099953651428
contriever-768,10,21,17,0.2120490000000000,0.2016210000000000,0.9865999817848206
contriever-768,10,21,16,0.2029352000000000,0.1937270000000000,0.9865999817848206
contriever-768,10,21,15,0.2041746000000000,0.2002650000000000,0.9865999817848206
contriever-768,10,21,14,0.2070368000000000,0.1991900000000000,0.9865999817848206
contriever-768,10,21,13,0.2057130000000000,0.1999590000000000,0.9865999817848206
contriever-768,10,21,12,0.2069770000000000,0.2031830000000000,0.9865999817848206
contriever-768,10,21,11,0.2077814000000000,0.2022550000000000,0.9866099953651428
contriever-768,10,21,10,0.2042502000000000,0.1951310000000000,0.9866300225257874
contriever-768,10,21,9,0.2034434000000000,0.1969170000000000,0.9866399765014648
contriever-768,10,21,8,0.2042828000000000,0.2029510000000000,0.9866499900817871
contriever-768,10,21,7,0.2082036000000000,0.2014530000000000,0.9866499900817871
contriever-768,10,21,6,0.2036958000000000,0.1927400000000000,0.9866399765014648
contriever-768,10,21,5,0.2073522000000000,0.2001070000000000,0.9866499900817871
contriever-768,10,21,4,0.1988298000000000,0.1919320000000000,0.9866700172424316
contriever-768,10,21,3,0.1961502000000000,0.1897650000000000,0.9866700172424316
contriever-768,10,21,2,0.1958866000000000,0.1892490000000000,0.9866899847984314
contriever-768,10,21,1,0.1950488000000000,0.1866650000000000,0.9866899847984314
contriever-768,10,21,0,0.1978442000000000,0.1892790000000000,0.9865999817848206
contriever-768,10,22,21,0.2004322000000000,0.1969920000000000,0.9872300028800964
contriever-768,10,22,20,0.2055960000000000,0.1959320000000000,0.9872300028800964
contriever-768,10,22,19,0.2007046000000000,0.1921930000000000,0.9872300028800964
contriever-768,10,22,18,0.2019448000000000,0.1969590000000000,0.9872300028800964
contriever-768,10,22,17,0.2019058000000000,0.1956050000000000,0.9872199892997742
contriever-768,10,22,16,0.2049672000000000,0.1988690000000000,0.9872199892997742
contriever-768,10,22,15,0.2028378000000000,0.1945300000000000,0.9872199892997742
contriever-768,10,22,14,0.2030398000000000,0.1985480000000000,0.9872199892997742
contriever-768,10,22,13,0.2017538000000000,0.1930300000000000,0.9872199892997742
contriever-768,10,22,12,0.2044794000000000,0.1953230000000000,0.9872199892997742
contriever-768,10,22,11,0.1953164000000000,0.1888950000000000,0.9872199892997742
contriever-768,10,22,10,0.1988654000000000,0.1963240000000000,0.9872499704360962
contriever-768,10,22,9,0.2093344000000000,0.2068550000000000,0.9872599840164185
contriever-768,10,22,8,0.2015132000000000,0.1965470000000000,0.9872699975967407
contriever-768,10,22,7,0.2110680000000000,0.2051710000000000,0.9872599840164185
contriever-768,10,22,6,0.2009400000000000,0.1915580000000000,0.9872499704360962
contriever-768,10,22,5,0.1962652000000000,0.1935480000000000,0.9872599840164185
contriever-768,10,22,4,0.1976282000000000,0.1919310000000000,0.9872699975967407
contriever-768,10,22,3,0.1983542000000000,0.1945140000000000,0.9872800111770630
contriever-768,10,22,2,0.2003292000000000,0.1937120000000000,0.9872699975967407
contriever-768,10,22,1,0.2064778000000000,0.2002010000000000,0.9872699975967407
contriever-768,10,22,0,0.1971088000000000,0.1917470000000000,0.9872300028800964
contriever-768,10,23,22,0.2040572000000000,0.1918030000000000,0.9877600073814392
contriever-768,10,23,21,0.2036434000000000,0.1951470000000000,0.9877499938011169
contriever-768,10,23,20,0.2101778000000000,0.1960030000000000,0.9877499938011169
contriever-768,10,23,19,0.2113342000000000,0.2063970000000000,0.9877600073814392
contriever-768,10,23,18,0.2165122000000000,0.2062170000000000,0.9877600073814392
contriever-768,10,23,17,0.2036750000000000,0.1986710000000000,0.9877499938011169
contriever-768,10,23,16,0.2107050000000000,0.2027410000000000,0.9877499938011169
contriever-768,10,23,15,0.2141592000000000,0.2098740000000000,0.9877399802207947
contriever-768,10,23,14,0.2121334000000000,0.2090410000000000,0.9877399802207947
contriever-768,10,23,13,0.2185724000000000,0.2002340000000000,0.9877399802207947
contriever-768,10,23,12,0.2120862000000000,0.2076180000000000,0.9877499938011169
contriever-768,10,23,11,0.2027110000000000,0.2002290000000000,0.9877600073814392
contriever-768,10,23,10,0.2050376000000000,0.1984560000000000,0.9877700209617615
contriever-768,10,23,9,0.2074240000000000,0.2009170000000000,0.9877899885177612
contriever-768,10,23,8,0.2160192000000000,0.2113830000000000,0.9878000020980835
contriever-768,10,23,7,0.2129942000000000,0.2025580000000000,0.9877899885177612
contriever-768,10,23,6,0.2110826000000000,0.2028760000000000,0.9877700209617615
contriever-768,10,23,5,0.2171994000000000,0.2122620000000000,0.9877899885177612
contriever-768,10,23,4,0.2080284000000000,0.1899920000000000,0.9878000020980835
contriever-768,10,23,3,0.2093198000000000,0.2042640000000000,0.9878100156784058
contriever-768,10,23,2,0.2146962000000000,0.2083210000000000,0.9878000020980835
contriever-768,10,23,1,0.2186652000000000,0.2106450000000000,0.9878000020980835
contriever-768,10,23,0,0.2072610000000000,0.2010190000000000,0.9877600073814392
contriever-768,10,24,23,0.2151924000000000,0.2039370000000000,0.9881600141525269
contriever-768,10,24,22,0.2140216000000000,0.2061500000000000,0.9881600141525269
contriever-768,10,24,21,0.2144496000000000,0.2065750000000000,0.9881500005722046
contriever-768,10,24,20,0.2154992000000000,0.2075510000000000,0.9881500005722046
contriever-768,10,24,19,0.2149568000000000,0.2094630000000000,0.9881600141525269
contriever-768,10,24,18,0.2225092000000000,0.2075380000000000,0.9881600141525269
contriever-768,10,24,17,0.2195038000000000,0.2146910000000000,0.9881600141525269
contriever-768,10,24,16,0.2169304000000000,0.2036250000000000,0.9881600141525269
contriever-768,10,24,15,0.2242546000000000,0.2152690000000000,0.9881500005722046
contriever-768,10,24,14,0.2096454000000000,0.2012860000000000,0.9881600141525269
contriever-768,10,24,13,0.2089964000000000,0.2004780000000000,0.9881600141525269
contriever-768,10,24,12,0.2104254000000000,0.2003610000000000,0.9881600141525269
contriever-768,10,24,11,0.2174462000000000,0.2070180000000000,0.9881600141525269
contriever-768,10,24,10,0.2122778000000000,0.2024760000000000,0.9881799817085266
contriever-768,10,24,9,0.2194038000000000,0.2102230000000000,0.9881899952888489
contriever-768,10,24,8,0.2086534000000000,0.2040680000000000,0.9881899952888489
contriever-768,10,24,7,0.2109738000000000,0.2011460000000000,0.9881899952888489
contriever-768,10,24,6,0.2215544000000000,0.2124620000000000,0.9881799817085266
contriever-768,10,24,5,0.2166652000000000,0.2064010000000000,0.9881799817085266
contriever-768,10,24,4,0.2199028000000000,0.2125220000000000,0.9881899952888489
contriever-768,10,24,3,0.2113356000000000,0.2048700000000000,0.9881899952888489
contriever-768,10,24,2,0.2159496000000000,0.2110460000000000,0.9881799817085266
contriever-768,10,24,1,0.2663182000000000,0.2046610000000000,0.9881799817085266
contriever-768,10,24,0,0.2100036000000000,0.1930590000000000,0.9881600141525269
contriever-768,10,25,24,0.2227698000000000,0.2070630000000000,0.9885200262069702
contriever-768,10,25,23,0.2262208000000000,0.2092230000000000,0.9885200262069702
contriever-768,10,25,22,0.2268538000000000,0.2172870000000000,0.9885200262069702
contriever-768,10,25,21,0.2303056000000000,0.2288320000000000,0.9885100126266479
contriever-768,10,25,20,0.2256728000000000,0.2144700000000000,0.9885100126266479
contriever-768,10,25,19,0.2195492000000000,0.2112840000000000,0.9885200262069702
contriever-768,10,25,18,0.2202912000000000,0.2118070000000000,0.9885200262069702
contriever-768,10,25,17,0.2237170000000000,0.2161590000000000,0.9885200262069702
contriever-768,10,25,16,0.2218818000000000,0.2128310000000000,0.9885200262069702
contriever-768,10,25,15,0.2235436000000000,0.2146660000000000,0.9885100126266479
contriever-768,10,25,14,0.2230482000000000,0.2146020000000000,0.9885100126266479
contriever-768,10,25,13,0.2227562000000000,0.2161840000000000,0.9885100126266479
contriever-768,10,25,12,0.2210916000000000,0.2195330000000000,0.9885100126266479
contriever-768,10,25,11,0.2230330000000000,0.2178780000000000,0.9885200262069702
contriever-768,10,25,10,0.2300268000000000,0.2217910000000000,0.9885299801826477
contriever-768,10,25,9,0.2229164000000000,0.2141340000000000,0.9885399937629700
contriever-768,10,25,8,0.2212542000000000,0.2164010000000000,0.9885399937629700
contriever-768,10,25,7,0.2251672000000000,0.2169930000000000,0.9885299801826477
contriever-768,10,25,6,0.2198758000000000,0.2119510000000000,0.9885200262069702
contriever-768,10,25,5,0.2238538000000000,0.2132660000000000,0.9885399937629700
contriever-768,10,25,4,0.2216506000000000,0.2143670000000000,0.9885500073432922
contriever-768,10,25,3,0.2160482000000000,0.2069770000000000,0.9885500073432922
contriever-768,10,25,2,0.2183358000000000,0.2142170000000000,0.9885299801826477
contriever-768,10,25,1,0.2185448000000000,0.2009190000000000,0.9885299801826477
contriever-768,10,25,0,0.2156506000000000,0.2024930000000000,0.9885200262069702
contriever-768,10,26,25,0.2270124000000000,0.2159350000000000,0.9888799786567688
contriever-768,10,26,24,0.2310396000000000,0.2225480000000000,0.9888799786567688
contriever-768,10,26,23,0.2316266000000000,0.2243030000000000,0.9888899922370911
contriever-768,10,26,22,0.2274462000000000,0.2202840000000000,0.9888899922370911
contriever-768,10,26,21,0.2310608000000000,0.2182800000000000,0.9888799786567688
contriever-768,10,26,20,0.2291530000000000,0.2204880000000000,0.9888899922370911
contriever-768,10,26,19,0.2256760000000000,0.2150340000000000,0.9888899922370911
contriever-768,10,26,18,0.2239342000000000,0.2157740000000000,0.9888899922370911
contriever-768,10,26,17,0.2266584000000000,0.2169870000000000,0.9888899922370911
contriever-768,10,26,16,0.2315200000000000,0.2259920000000000,0.9888899922370911
contriever-768,10,26,15,0.2253378000000000,0.2220250000000000,0.9888799786567688
contriever-768,10,26,14,0.2235800000000000,0.2158330000000000,0.9888799786567688
contriever-768,10,26,13,0.2247886000000000,0.2202850000000000,0.9888899922370911
contriever-768,10,26,12,0.2274750000000000,0.2209050000000000,0.9888899922370911
contriever-768,10,26,11,0.2251348000000000,0.2198790000000000,0.9889000058174133
contriever-768,10,26,10,0.2220372000000000,0.2161140000000000,0.9889199733734131
contriever-768,10,26,9,0.2370352000000000,0.2242020000000000,0.9889400005340576
contriever-768,10,26,8,0.2275084000000000,0.2180620000000000,0.9889400005340576
contriever-768,10,26,7,0.2325180000000000,0.2210010000000000,0.9889299869537354
contriever-768,10,26,6,0.2286350000000000,0.2223370000000000,0.9889199733734131
contriever-768,10,26,5,0.2303288000000000,0.2259780000000000,0.9889199733734131
contriever-768,10,26,4,0.2362874000000000,0.2281050000000000,0.9889299869537354
contriever-768,10,26,3,0.2330314000000000,0.2253360000000000,0.9889299869537354
contriever-768,10,26,2,0.2278594000000000,0.2137000000000000,0.9889199733734131
contriever-768,10,26,1,0.2270030000000000,0.2196320000000000,0.9889299869537354
contriever-768,10,26,0,0.2207982000000000,0.2151670000000000,0.9888799786567688
contriever-768,10,27,26,0.2334144000000000,0.2138840000000000,0.9891800284385681
contriever-768,10,27,25,0.2353116000000000,0.2275730000000000,0.9891800284385681
contriever-768,10,27,24,0.2351240000000000,0.2272690000000000,0.9891800284385681
contriever-768,10,27,23,0.2310976000000000,0.2198900000000000,0.9891800284385681
contriever-768,10,27,22,0.2335298000000000,0.2227410000000000,0.9891800284385681
contriever-768,10,27,21,0.2339864000000000,0.2240130000000000,0.9891700148582458
contriever-768,10,27,20,0.2341406000000000,0.2206610000000000,0.9891800284385681
contriever-768,10,27,19,0.2398564000000000,0.2254870000000000,0.9891800284385681
contriever-768,10,27,18,0.2359934000000000,0.2238340000000000,0.9891899824142456
contriever-768,10,27,17,0.2392798000000000,0.2301210000000000,0.9891899824142456
contriever-768,10,27,16,0.2311456000000000,0.2201630000000000,0.9891899824142456
contriever-768,10,27,15,0.2358812000000000,0.2243790000000000,0.9891800284385681
contriever-768,10,27,14,0.2445292000000000,0.2397900000000000,0.9891800284385681
contriever-768,10,27,13,0.2332396000000000,0.2239480000000000,0.9891899824142456
contriever-768,10,27,12,0.2324520000000000,0.2237190000000000,0.9891899824142456
contriever-768,10,27,11,0.2304554000000000,0.2255950000000000,0.9891899824142456
contriever-768,10,27,10,0.2338020000000000,0.2182070000000000,0.9891999959945679
contriever-768,10,27,9,0.2328922000000000,0.2164630000000000,0.9892100095748901
contriever-768,10,27,8,0.2355438000000000,0.2286880000000000,0.9892100095748901
contriever-768,10,27,7,0.2410056000000000,0.2320890000000000,0.9891999959945679
contriever-768,10,27,6,0.2405066000000000,0.2351100000000000,0.9891899824142456
contriever-768,10,27,5,0.2338700000000000,0.2232580000000000,0.9891999959945679
contriever-768,10,27,4,0.2353722000000000,0.2285060000000000,0.9892200231552124
contriever-768,10,27,3,0.2332852000000000,0.2268340000000000,0.9892299771308899
contriever-768,10,27,2,0.2326764000000000,0.2269680000000000,0.9892299771308899
contriever-768,10,27,1,0.2266358000000000,0.2175350000000000,0.9892299771308899
contriever-768,10,27,0,0.2293846000000000,0.2170990000000000,0.9891800284385681
contriever-768,10,28,27,0.2325016000000000,0.2251510000000000,0.9895200133323669
contriever-768,10,28,26,0.2417856000000000,0.2368580000000000,0.9895200133323669
contriever-768,10,28,25,0.2380780000000000,0.2329080000000000,0.9895200133323669
contriever-768,10,28,24,0.2467486000000000,0.2284490000000000,0.9895200133323669
contriever-768,10,28,23,0.2444528000000000,0.2373980000000000,0.9895200133323669
contriever-768,10,28,22,0.2470344000000000,0.2427460000000000,0.9895200133323669
contriever-768,10,28,21,0.2431910000000000,0.2296570000000000,0.9895200133323669
contriever-768,10,28,20,0.2430980000000000,0.2299250000000000,0.9895200133323669
contriever-768,10,28,19,0.2440936000000000,0.2300700000000000,0.9895200133323669
contriever-768,10,28,18,0.2438946000000000,0.2322810000000000,0.9895200133323669
contriever-768,10,28,17,0.2423484000000000,0.2330040000000000,0.9895200133323669
contriever-768,10,28,16,0.2391618000000000,0.2282390000000000,0.9895200133323669
contriever-768,10,28,15,0.2370096000000000,0.2320670000000000,0.9895099997520447
contriever-768,10,28,14,0.2349652000000000,0.2329840000000000,0.9895300269126892
contriever-768,10,28,13,0.2448482000000000,0.2381900000000000,0.9895300269126892
contriever-768,10,28,12,0.2367458000000000,0.2325870000000000,0.9895300269126892
contriever-768,10,28,11,0.2344940000000000,0.2274350000000000,0.9895300269126892
contriever-768,10,28,10,0.2358362000000000,0.2206930000000000,0.9895499944686890
contriever-768,10,28,9,0.2459768000000000,0.2389150000000000,0.9895600080490112
contriever-768,10,28,8,0.2411328000000000,0.2368840000000000,0.9895600080490112
contriever-768,10,28,7,0.2337072000000000,0.2260490000000000,0.9895499944686890
contriever-768,10,28,6,0.2385964000000000,0.2313750000000000,0.9895499944686890
contriever-768,10,28,5,0.2367420000000000,0.2230680000000000,0.9895700216293335
contriever-768,10,28,4,0.2443830000000000,0.2374070000000000,0.9895899891853333
