dataset,k,ef,tri_ef,time,min_time,recall
openai-1536-angular,10,15,3,0.0435062000000000,0.0400650000000000,0.9981999993324280
openai-1536-angular,10,15,2,0.0408506000000000,0.0391740000000000,0.9981999993324280
openai-1536-angular,10,15,1,0.0466398000000000,0.0445180000000000,0.9981999993324280
openai-1536-angular,10,15,0,0.0465520000000000,0.0394030000000000,0.9981999993324280
openai-1536-angular,10,16,15,0.0417250000000000,0.0416760000000000,0.9983999729156494
openai-1536-angular,10,16,14,0.0418524000000000,0.0416220000000000,0.9983999729156494
openai-1536-angular,10,16,13,0.0417208000000000,0.0416910000000000,0.9983999729156494
openai-1536-angular,10,16,12,0.0430354000000000,0.0415730000000000,0.9983999729156494
openai-1536-angular,10,16,11,0.0418170000000000,0.0416930000000000,0.9983999729156494
openai-1536-angular,10,16,10,0.0444612000000000,0.0416030000000000,0.9983999729156494
openai-1536-angular,10,16,9,0.0417686000000000,0.0416570000000000,0.9983999729156494
openai-1536-angular,10,16,8,0.0441152000000000,0.0416590000000000,0.9983999729156494
openai-1536-angular,10,16,7,0.0524696000000000,0.0512320000000000,0.9983999729156494
openai-1536-angular,10,16,6,0.0513952000000000,0.0463570000000000,0.9983999729156494
openai-1536-angular,10,16,5,0.0418350000000000,0.0416350000000000,0.9983999729156494
openai-1536-angular,10,16,4,0.0429452000000000,0.0417890000000000,0.9983999729156494
openai-1536-angular,10,16,3,0.0429612000000000,0.0416660000000000,0.9983999729156494
openai-1536-angular,10,16,2,0.0421008000000000,0.0416470000000000,0.9983999729156494
openai-1536-angular,10,16,1,0.0428310000000000,0.0416790000000000,0.9983999729156494
openai-1536-angular,10,16,0,0.0424276000000000,0.0411480000000000,0.9983999729156494
openai-1536-angular,10,17,16,0.0445264000000000,0.0433490000000000,0.9987999796867371
openai-1536-angular,10,17,15,0.0446670000000000,0.0433560000000000,0.9987999796867371
openai-1536-angular,10,17,14,0.0436026000000000,0.0433190000000000,0.9987999796867371
openai-1536-angular,10,17,13,0.0433898000000000,0.0433460000000000,0.9987999796867371
openai-1536-angular,10,17,12,0.0435222000000000,0.0433310000000000,0.9987999796867371
openai-1536-angular,10,17,11,0.0445952000000000,0.0433330000000000,0.9987999796867371
openai-1536-angular,10,17,10,0.0433852000000000,0.0433000000000000,0.9987999796867371
openai-1536-angular,10,17,9,0.0435804000000000,0.0432890000000000,0.9987999796867371
openai-1536-angular,10,17,8,0.0444852000000000,0.0433620000000000,0.9987999796867371
openai-1536-angular,10,17,7,0.0444440000000000,0.0432730000000000,0.9987999796867371
openai-1536-angular,10,17,6,0.0458204000000000,0.0433400000000000,0.9987999796867371
openai-1536-angular,10,17,5,0.0445578000000000,0.0432940000000000,0.9987999796867371
openai-1536-angular,10,17,4,0.0443054000000000,0.0432720000000000,0.9987999796867371
openai-1536-angular,10,17,3,0.0458974000000000,0.0433210000000000,0.9987999796867371
openai-1536-angular,10,17,2,0.0445986000000000,0.0433600000000000,0.9987999796867371
openai-1536-angular,10,17,1,0.0444254000000000,0.0433260000000000,0.9987999796867371
openai-1536-angular,10,17,0,0.0436986000000000,0.0426210000000000,0.9987999796867371
openai-1536-angular,10,18,17,0.0486198000000000,0.0449930000000000,0.9987999796867371
openai-1536-angular,10,18,16,0.0449742000000000,0.0448970000000000,0.9987999796867371
openai-1536-angular,10,18,15,0.0448998000000000,0.0448770000000000,0.9987999796867371
openai-1536-angular,10,18,14,0.0455390000000000,0.0448620000000000,0.9987999796867371
openai-1536-angular,10,18,13,0.0480778000000000,0.0449300000000000,0.9987999796867371
openai-1536-angular,10,18,12,0.0482268000000000,0.0458170000000000,0.9987999796867371
openai-1536-angular,10,18,11,0.0484504000000000,0.0438030000000000,0.9987999796867371
openai-1536-angular,10,18,10,0.0482726000000000,0.0445170000000000,0.9987999796867371
openai-1536-angular,10,18,9,0.0492250000000000,0.0483610000000000,0.9987999796867371
